x y z t
0.153 0.068 9.161 5
0.153 0.068 9.161 6
0.153 0.068 9.161 5
0.153 0.068 9.161 4
0.106 0.25 9.784 5
0.106 0.25 9.784 5
0.106 0.25 9.784 5
0.106 0.25 9.784 6
0.01 -0.084 9.966 5
0.01 -0.084 9.966 4
0.01 -0.084 9.966 5
0.01 -0.084 9.966 5
0.182 0.269 9.41 5
0.182 0.269 9.41 5
0.182 0.269 9.41 6
0.182 0.269 9.41 4
0.163 0.145 9.305 5
0.163 0.145 9.305 5
0.163 0.145 9.305 6
0.163 0.145 9.305 4
0.642 0.269 9.544 6
0.642 0.269 9.544 5
0.642 0.269 9.544 4
0.642 0.269 9.544 5
0.019 -0.122 9.831 5
0.019 -0.122 9.831 5
0.019 -0.122 9.831 6
0.019 -0.122 9.831 5
-0.123 0.145 9.41 4
-0.123 0.145 9.41 5
-0.123 0.145 9.41 5
-0.123 0.145 9.41 5
0.106 0.087 10.033 6
0.106 0.087 10.033 5
0.106 0.087 10.033 4
0.106 0.087 10.033 5
0.412 0.222 9.621 5
0.412 0.222 9.621 5
0.412 0.222 9.621 5
-0.008 -0.055 9.458 6
-0.008 -0.055 9.458 5
-0.008 -0.055 9.458 4
-0.008 -0.055 9.458 5
0.201 0.068 9.927 5
0.201 0.068 9.927 5
0.201 0.068 9.927 6
0.201 0.068 9.927 5
0.278 0.269 9.343 4
0.278 0.269 9.343 5
0.278 0.269 9.343 5
0.278 0.269 9.343 5
0.163 0.289 8.941 6
0.163 0.289 8.941 5
0.163 0.289 8.941 4
0.163 0.289 8.941 5
0.268 0.04 10.397 5
0.268 0.04 10.397 5
0.268 0.04 10.397 5
0.268 0.04 10.397 6
-0.085 -0.065 9.755 4
-0.085 -0.065 9.755 5
-0.085 -0.065 9.755 5
-0.085 -0.065 9.755 5
0.297 0.289 9.247 5
0.297 0.289 9.247 6
0.297 0.289 9.247 5
0.297 0.289 9.247 4
0.192 0.212 9.209 5
0.192 0.212 9.209 5
0.192 0.212 9.209 5
0.192 0.212 9.209 6
0.211 0.087 10.061 5
0.211 0.087 10.061 4
0.211 0.087 10.061 5
0.211 0.087 10.061 5
-0.066 -0.103 9.822 5
-0.066 -0.103 9.822 6
-0.066 -0.103 9.822 5
-0.066 -0.103 9.822 4
0.249 0.25 9.63 5
0.249 0.25 9.63 5
0.249 0.25 9.63 5
0.249 0.25 9.63 5
0.22 0.174 9.314 6
0.22 0.174 9.314 4
0.22 0.174 9.314 5
0.192 0.087 9.286 5
0.192 0.087 9.286 5
0.192 0.087 9.286 5
0.192 0.087 9.286 6
0.029 -0.007 9.841 5
0.029 -0.007 9.841 4
0.029 -0.007 9.841 5
0.029 -0.007 9.841 5
0.048 0.011 9.899 5
0.048 0.011 9.899 6
0.048 0.011 9.899 5
0.048 0.011 9.899 4
0.211 0.298 9.544 6
0.211 0.298 9.544 4
0.211 0.298 9.544 5
0.211 0.298 9.544 6
0.498 0.126 9.276 5
0.498 0.126 9.276 4
0.498 0.126 9.276 5
0.498 0.126 9.276 5
-0.047 0.097 9.908 5
-0.047 0.097 9.908 5
-0.047 0.097 9.908 6
-0.047 0.097 9.908 4
0.019 -0.017 9.621 5
0.019 -0.017 9.621 5
0.019 -0.017 9.621 5
0.019 -0.017 9.621 5
0.144 0.212 9.266 6
0.144 0.212 9.266 5
0.144 0.212 9.266 4
0.144 0.212 9.266 5
0.249 -0.007 9.736 5
0.249 -0.007 9.736 5
0.249 -0.007 9.736 6
0.249 -0.007 9.736 5
0.048 0.336 9.64 4
0.048 0.336 9.64 5
0.048 0.336 9.64 5
0.048 0.336 9.64 5
0.287 -0.103 10.042 6
0.287 -0.103 10.042 5
0.287 -0.103 10.042 4
0.287 -0.103 10.042 5
0.211 0.174 9.132 5
0.211 0.174 9.132 5
0.211 0.174 9.132 5
0.01 0.26 9.247 6
0.01 0.26 9.247 4
0.01 0.26 9.247 5
0.01 0.26 9.247 5
0.211 0.059 9.535 5
0.211 0.059 9.535 6
0.211 0.059 9.535 5
0.211 0.059 9.535 5
0.106 0.02 10.511 4
0.106 0.02 10.511 5
0.106 0.02 10.511 5
0.106 0.02 10.511 5
0.22 0.126 9.439 6
0.22 0.126 9.439 5
0.22 0.126 9.439 4
0.22 0.126 9.439 5
0.106 0.202 9.132 5
0.106 0.202 9.132 5
0.106 0.202 9.132 6
0.106 0.202 9.132 5
0.422 -0.113 10.109 4
0.422 -0.113 10.109 5
0.422 -0.113 10.109 5
0.422 -0.113 10.109 5
0.287 0.451 9.247 5
0.287 0.451 9.247 6
0.287 0.451 9.247 4
0.287 0.451 9.247 5
-0.152 -0.208 9.812 5
-0.152 -0.208 9.812 5
-0.152 -0.208 9.812 5
-0.152 -0.208 9.812 6
0.134 0.308 9.764 5
0.134 0.308 9.764 4
0.134 0.308 9.764 5
0.134 0.308 9.764 5
0.24 0.145 9.592 5
0.24 0.145 9.592 6
0.24 0.145 9.592 5
0.24 0.145 9.592 4
0.345 0.308 9.209 5
0.345 0.308 9.209 5
0.345 0.308 9.209 5
0.345 0.308 9.209 6
0.067 -0.103 9.994 5
0.067 -0.103 9.994 5
0.067 -0.103 9.994 4
0.067 -0.103 9.994 5
0.048 0.174 9.161 5
0.048 0.174 9.161 5
0.048 0.174 9.161 6
0.307 0.059 9.841 4
0.307 0.059 9.841 5
0.307 0.059 9.841 5
0.307 0.059 9.841 5
0.268 0.174 9.774 5
0.268 0.174 9.774 6
0.268 0.174 9.774 5
0.268 0.174 9.774 4
0.22 0.03 9.525 5
0.22 0.03 9.525 5
0.22 0.03 9.525 5
0.22 0.03 9.525 6
0.173 0.04 9.4 5
0.173 0.04 9.4 4
0.173 0.04 9.4 5
0.173 0.04 9.4 5
0.067 0.298 9.468 5
0.067 0.298 9.468 6
0.067 0.298 9.468 5
0.067 0.298 9.468 4
0.182 0.03 9.535 5
0.182 0.03 9.535 5
0.182 0.03 9.535 5
0.182 0.03 9.535 5
0.489 0.212 10.033 6
0.489 0.212 10.033 4
0.489 0.212 10.033 5
0.489 0.212 10.033 5
0.153 0.059 9.448 5
0.153 0.059 9.448 5
0.153 0.059 9.448 6
0.153 0.059 9.448 5
-0.085 -0.007 9.4 4
-0.085 -0.007 9.4 5
-0.085 -0.007 9.4 6
-0.085 -0.007 9.4 4
0.46 0.02 9.975 6
0.46 0.02 9.975 5
0.46 0.02 9.975 4
0.46 0.02 9.975 5
0.374 0.365 9.477 5
0.374 0.365 9.477 5
0.374 0.365 9.477 6
0.374 0.365 9.477 5
0.0 0.087 9.764 4
0.0 0.087 9.764 5
0.0 0.087 9.764 5
0.22 -0.055 9.851 5
0.22 -0.055 9.851 5
0.22 -0.055 9.851 6
0.22 -0.055 9.851 4
0.441 0.193 9.19 5
0.441 0.193 9.19 5
0.441 0.193 9.19 5
0.441 0.193 9.19 5
0.364 0.193 9.104 6
0.364 0.193 9.104 5
0.364 0.193 9.104 4
0.364 0.193 9.104 5
-0.047 -0.036 10.349 5
-0.047 -0.036 10.349 5
-0.047 -0.036 10.349 6
-0.047 -0.036 10.349 5
0.173 0.068 9.64 4
0.173 0.068 9.64 5
0.173 0.068 9.64 5
0.173 0.068 9.64 5
0.374 0.356 9.209 6
0.374 0.356 9.209 5
0.374 0.356 9.209 4
0.374 0.356 9.209 5
0.048 -0.17 9.525 5
0.048 -0.17 9.525 5
0.048 -0.17 9.525 5
0.048 -0.17 9.525 6
0.623 0.202 9.899 4
0.623 0.202 9.899 5
0.623 0.202 9.899 5
0.623 0.202 9.899 5
0.22 0.241 9.151 5
0.22 0.241 9.151 6
0.22 0.241 9.151 5
0.22 0.241 9.151 4
0.038 0.049 9.448 5
0.038 0.049 9.448 5
0.038 0.049 9.448 5
0.038 0.049 9.448 6
0.268 0.04 9.841 5
0.268 0.04 9.841 4
0.268 0.04 9.841 5
0.268 0.04 9.841 5
0.374 0.145 9.659 5
0.374 0.145 9.659 6
0.374 0.145 9.659 5
0.144 0.193 9.199 4
0.144 0.193 9.199 5
0.144 0.193 9.199 5
0.144 0.193 9.199 5
0.106 -0.094 9.774 5
0.106 -0.094 9.774 6
0.106 -0.094 9.774 4
0.106 -0.094 9.774 5
0.326 0.212 9.41 5
0.326 0.212 9.41 5
0.326 0.212 9.41 5
0.326 0.212 9.41 6
0.278 0.241 9.037 5
0.278 0.241 9.037 4
0.278 0.241 9.037 5
0.278 0.241 9.037 5
0.201 0.04 10.76 5
0.201 0.04 10.76 6
0.201 0.04 10.76 5
0.201 0.04 10.76 4
0.125 -0.113 9.621 6
0.125 -0.113 9.621 4
0.125 -0.113 9.621 5
0.125 -0.113 9.621 6
0.173 0.164 9.113 5
0.173 0.164 9.113 4
0.173 0.164 9.113 5
0.173 0.164 9.113 5
0.24 0.145 9.228 5
0.24 0.145 9.228 5
0.24 0.145 9.228 6
0.24 0.145 9.228 4
0.268 0.183 9.956 5
0.268 0.183 9.956 5
0.268 0.183 9.956 5
0.268 0.183 9.956 5
0.077 -0.094 9.582 6
0.077 -0.094 9.582 5
0.077 -0.094 9.582 4
0.077 -0.094 9.582 5
0.23 0.298 9.621 5
0.23 0.298 9.621 5
0.23 0.298 9.621 6
0.23 0.298 9.621 5
0.163 0.174 9.324 4
0.163 0.174 9.324 5
0.163 0.174 9.324 5
0.163 0.174 9.324 5
0.364 0.04 9.353 5
0.364 0.04 9.353 6
0.364 0.04 9.353 4
-0.114 0.078 9.726 5
-0.114 0.078 9.726 5
-0.114 0.078 9.726 5
-0.114 0.078 9.726 5
0.086 0.107 9.391 6
0.086 0.107 9.391 5
0.086 0.107 9.391 4
0.086 0.107 9.391 5
0.067 0.135 9.535 5
0.067 0.135 9.535 6
0.067 0.135 9.535 5
0.067 0.135 9.535 5
0.335 -0.141 9.889 4
0.335 -0.141 9.889 5
0.335 -0.141 9.889 5
0.335 -0.141 9.889 5
0.374 0.49 9.669 6
0.374 0.49 9.669 5
0.374 0.49 9.669 4
0.374 0.49 9.669 5
-0.104 0.03 8.902 5
-0.104 0.03 8.902 5
-0.104 0.03 8.902 5
-0.104 0.03 8.902 6
-0.028 -0.094 9.736 4
-0.028 -0.094 9.736 5
-0.028 -0.094 9.736 5
-0.028 -0.094 9.736 5
0.173 0.049 9.774 5
0.173 0.049 9.774 6
0.173 0.049 9.774 5
0.173 0.049 9.774 4
0.441 0.394 9.707 5
0.441 0.394 9.707 5
0.441 0.394 9.707 5
0.441 0.394 9.707 6
0.0 -0.189 9.458 5
0.0 -0.189 9.458 4
0.0 -0.189 9.458 5
0.0 -0.189 9.458 5
0.144 0.116 9.707 5
0.144 0.116 9.707 6
0.144 0.116 9.707 5
0.144 0.116 9.707 4
0.211 0.356 8.979 5
0.211 0.356 8.979 5
0.211 0.356 8.979 5
0.144 0.03 9.314 5
0.144 0.03 9.314 6
0.144 0.03 9.314 5
0.144 0.03 9.314 4
0.144 -0.103 10.646 5
0.144 -0.103 10.646 5
0.144 -0.103 10.646 5
0.144 -0.103 10.646 6
0.23 0.183 9.333 5
0.23 0.183 9.333 4
0.23 0.183 9.333 5
0.23 0.183 9.333 5
0.201 0.193 9.056 5
0.201 0.193 9.056 6
0.201 0.193 9.056 5
0.201 0.193 9.056 4
0.412 -0.065 9.803 5
0.412 -0.065 9.803 5
0.412 -0.065 9.803 5
0.412 -0.065 9.803 6
0.019 0.183 9.333 5
0.019 0.183 9.333 4
0.019 0.183 9.333 5
0.019 0.183 9.333 5
0.134 0.241 9.784 5
0.134 0.241 9.784 5
0.134 0.241 9.784 6
0.134 0.241 9.784 4
-0.075 -0.094 9.678 5
-0.075 -0.094 9.678 5
-0.075 -0.094 9.678 5
-0.075 -0.094 9.678 5
0.364 0.107 9.037 6
0.364 0.107 9.037 5
0.364 0.107 9.037 4
0.364 0.107 9.037 5
0.412 0.241 10.004 5
0.412 0.241 10.004 5
0.412 0.241 10.004 6
0.412 0.241 10.004 5
-0.133 0.116 9.42 4
-0.133 0.116 9.42 5
-0.133 0.116 9.42 6
-0.133 0.116 9.42 4
0.144 -0.113 9.314 6
0.144 -0.113 9.314 5
0.144 -0.113 9.314 4
0.144 -0.113 9.314 5
0.268 0.202 9.755 5
0.268 0.202 9.755 5
0.268 0.202 9.755 5
0.402 0.336 9.314 6
0.402 0.336 9.314 4
0.402 0.336 9.314 5
0.402 0.336 9.314 5
-0.008 -0.074 9.927 5
-0.008 -0.074 9.927 5
-0.008 -0.074 9.927 6
-0.008 -0.074 9.927 5
0.153 0.298 9.142 4
0.153 0.298 9.142 5
0.153 0.298 9.142 5
0.153 0.298 9.142 5
-0.028 0.097 9.19 6
-0.028 0.097 9.19 5
-0.028 0.097 9.19 4
-0.028 0.097 9.19 5
0.278 0.03 9.822 5
0.278 0.03 9.822 5
0.278 0.03 9.822 6
0.278 0.03 9.822 5
0.431 0.346 10.234 4
0.431 0.346 10.234 5
0.431 0.346 10.234 5
0.431 0.346 10.234 5
0.182 0.068 9.027 5
0.182 0.068 9.027 6
0.182 0.068 9.027 4
0.182 0.068 9.027 5
-0.008 0.02 9.42 5
-0.008 0.02 9.42 5
-0.008 0.02 9.42 5
-0.008 0.02 9.42 6
0.249 0.298 9.717 4
0.249 0.298 9.717 5
0.249 0.298 9.717 5
0.249 0.298 9.717 5
0.22 0.164 9.468 5
0.22 0.164 9.468 6
0.22 0.164 9.468 5
0.22 0.164 9.468 4
0.153 -0.017 10.119 5
0.153 -0.017 10.119 5
0.153 -0.017 10.119 5
0.153 -0.017 10.119 6
0.096 0.241 9.611 5
0.096 0.241 9.611 4
0.096 0.241 9.611 5
0.096 0.241 9.611 5
0.249 0.212 9.295 5
0.249 0.212 9.295 5
0.249 0.212 9.295 6
0.613 0.145 9.669 4
0.613 0.145 9.669 5
0.613 0.145 9.669 5
0.613 0.145 9.669 5
-0.095 0.135 9.42 5
-0.095 0.135 9.42 6
-0.095 0.135 9.42 5
-0.095 0.135 9.42 4
-0.114 -0.113 9.764 5
-0.114 -0.113 9.764 5
-0.114 -0.113 9.764 5
-0.114 -0.113 9.764 6
0.23 0.336 9.994 5
0.23 0.336 9.994 4
0.23 0.336 9.994 5
0.23 0.336 9.994 5
0.287 0.087 9.132 5
0.287 0.087 9.132 6
0.287 0.087 9.132 5
0.287 0.087 9.132 4
0.355 0.471 9.582 6
0.355 0.471 9.582 4
0.355 0.471 9.582 5
0.355 0.471 9.582 5
0.201 -0.074 9.774 6
0.201 -0.074 9.774 4
0.201 -0.074 9.774 5
0.201 -0.074 9.774 5
0.067 0.212 9.228 5
0.067 0.212 9.228 5
0.067 0.212 9.228 6
0.067 0.212 9.228 5
-0.133 0.001 9.42 4
-0.133 0.001 9.42 5
-0.133 0.001 9.42 5
-0.133 0.001 9.42 5
0.422 0.279 9.803 6
0.422 0.279 9.803 5
0.422 0.279 9.803 4
0.422 0.279 9.803 5
0.048 -0.055 9.87 5
0.048 -0.055 9.87 5
0.048 -0.055 9.87 6
0.048 -0.055 9.87 5
0.019 0.04 9.506 4
0.019 0.04 9.506 5
0.019 0.04 9.506 5
0.048 0.231 9.094 5
0.048 0.231 9.094 5
0.048 0.231 9.094 6
0.048 0.231 9.094 4
0.489 0.212 9.669 5
0.489 0.212 9.669 5
0.489 0.212 9.669 5
0.489 0.212 9.669 5
0.029 0.04 10.329 6
0.029 0.04 10.329 5
0.029 0.04 10.329 4
0.029 0.04 10.329 5
0.115 0.183 9.448 5
0.115 0.183 9.448 6
0.115 0.183 9.448 5
0.115 0.183 9.448 5
0.249 0.04 9.132 4
0.249 0.04 9.132 5
0.249 0.04 9.132 5
0.249 0.04 9.132 5
0.01 0.011 9.554 6
0.01 0.011 9.554 5
0.01 0.011 9.554 4
0.01 0.011 9.554 5
0.153 0.202 9.515 5
0.153 0.202 9.515 5
0.153 0.202 9.515 5
0.153 0.202 9.515 6
-0.028 -0.017 9.927 4
-0.028 -0.017 9.927 5
-0.028 -0.017 9.927 5
-0.028 -0.017 9.927 5
0.22 0.097 9.573 5
0.22 0.097 9.573 6
0.22 0.097 9.573 5
0.22 0.097 9.573 4
0.23 0.26 8.749 5
0.23 0.26 8.749 5
0.23 0.26 8.749 5
0.23 0.26 8.749 6
0.22 0.068 10.138 5
0.22 0.068 10.138 4
0.22 0.068 10.138 5
0.22 0.068 10.138 5
0.067 0.02 9.726 5
0.067 0.02 9.726 6
0.067 0.02 9.726 5
0.067 0.02 9.726 4
-0.037 0.087 9.094 5
-0.037 0.087 9.094 5
-0.037 0.087 9.094 5
0.106 0.155 9.65 5
0.106 0.155 9.65 6
0.106 0.155 9.65 5
0.106 0.155 9.65 4
0.163 -0.074 10.013 5
0.163 -0.074 10.013 5
0.163 -0.074 10.013 5
0.163 -0.074 10.013 6
0.546 0.193 9.803 5
0.546 0.193 9.803 4
0.546 0.193 9.803 5
0.546 0.193 9.803 5
-0.104 0.145 8.673 5
-0.104 0.145 8.673 6
-0.104 0.145 8.673 5
-0.104 0.145 8.673 4
0.0 0.202 9.63 5
0.0 0.202 9.63 5
0.0 0.202 9.63 5
0.0 0.202 9.63 6
0.211 -0.007 10.023 5
0.211 -0.007 10.023 4
0.211 -0.007 10.023 5
0.211 -0.007 10.023 5
0.22 0.26 9.908 5
0.22 0.26 9.908 5
0.22 0.26 9.908 6
0.22 0.26 9.908 5
-0.056 -0.055 9.056 4
-0.056 -0.055 9.056 5
-0.056 -0.055 9.056 5
-0.056 -0.055 9.056 5
0.287 0.135 9.736 6
0.287 0.135 9.736 5
0.287 0.135 9.736 4
0.287 0.135 9.736 5
0.182 0.183 9.611 5
0.182 0.183 9.611 5
0.182 0.183 9.611 6
0.182 0.183 9.611 5
0.019 0.212 9.065 4
0.019 0.212 9.065 5
0.019 0.212 9.065 6
0.019 0.212 9.065 4
0.153 0.03 10.578 5
0.153 0.03 10.578 6
0.153 0.03 10.578 4
0.153 0.03 10.578 5
-0.162 -0.055 9.927 5
-0.162 -0.055 9.927 5
-0.162 -0.055 9.927 5
0.249 0.193 8.73 6
0.249 0.193 8.73 5
0.249 0.193 8.73 4
0.249 0.193 8.73 5
0.268 -0.007 10.061 5
0.268 -0.007 10.061 5
0.268 -0.007 10.061 6
0.268 -0.007 10.061 5
0.096 0.269 9.659 4
0.096 0.269 9.659 5
0.096 0.269 9.659 5
0.096 0.269 9.659 5
0.038 -0.084 9.621 6
0.038 -0.084 9.621 5
0.038 -0.084 9.621 4
0.038 -0.084 9.621 5
0.173 0.241 9.726 5
0.173 0.241 9.726 5
0.173 0.241 9.726 5
0.173 0.241 9.726 6
0.22 0.241 9.113 4
0.22 0.241 9.113 5
0.22 0.241 9.113 5
0.22 0.241 9.113 5
0.153 0.164 9.41 5
0.153 0.164 9.41 6
0.153 0.164 9.41 5
0.153 0.164 9.41 4
0.019 0.049 9.86 5
0.019 0.049 9.86 5
0.019 0.049 9.86 5
0.019 0.049 9.86 6
-0.066 0.02 9.286 5
-0.066 0.02 9.286 4
-0.066 0.02 9.286 5
-0.066 0.02 9.286 5
0.192 -0.036 9.946 5
0.192 -0.036 9.946 6
0.192 -0.036 9.946 5
0.192 -0.036 9.946 4
0.402 0.231 9.994 5
0.402 0.231 9.994 5
0.402 0.231 9.994 5
0.402 0.231 9.994 5
0.067 -0.046 9.104 6
0.067 -0.046 9.104 4
0.067 -0.046 9.104 5
0.067 -0.046 9.104 5
0.0 0.116 10.061 5
0.0 0.116 10.061 5
0.0 0.116 10.061 6
0.029 0.059 9.41 5
0.029 0.059 9.41 4
0.029 0.059 9.41 5
0.029 0.059 9.41 5
0.096 0.193 9.219 5
0.096 0.193 9.219 6
0.096 0.193 9.219 5
0.096 0.193 9.219 4
0.259 0.116 10.693 5
0.259 0.116 10.693 5
0.259 0.116 10.693 5
0.259 0.116 10.693 6
-0.018 -0.017 9.573 5
-0.018 -0.017 9.573 4
-0.018 -0.017 9.573 5
-0.018 -0.017 9.573 5
0.287 0.241 8.874 5
0.287 0.241 8.874 5
0.287 0.241 8.874 6
0.287 0.241 8.874 4
0.182 0.04 9.487 6
0.182 0.04 9.487 4
0.182 0.04 9.487 5
0.182 0.04 9.487 5
-0.037 0.068 10.013 6
-0.037 0.068 10.013 5
-0.037 0.068 10.013 4
-0.037 0.068 10.013 5
0.134 0.193 9.956 5
0.134 0.193 9.956 5
0.134 0.193 9.956 6
0.134 0.193 9.956 5
0.153 0.212 9.286 4
0.153 0.212 9.286 5
0.153 0.212 9.286 5
0.153 0.212 9.286 5
0.01 0.04 9.468 6
0.01 0.04 9.468 5
0.01 0.04 9.468 4
0.01 0.04 9.468 5
0.402 0.135 9.774 5
0.402 0.135 9.774 5
0.402 0.135 9.774 5
0.402 0.135 9.774 6
0.192 0.135 9.64 4
0.192 0.135 9.64 5
0.192 0.135 9.64 5
0.192 0.135 9.64 5
-0.257 -0.084 9.554 5
-0.257 -0.084 9.554 6
-0.257 -0.084 9.554 5
0.106 0.279 10.109 4
0.106 0.279 10.109 5
0.106 0.279 10.109 5
0.106 0.279 10.109 5
0.345 0.097 9.104 6
0.345 0.097 9.104 5
0.345 0.097 9.104 4
0.345 0.097 9.104 5
0.163 0.26 9.487 5
0.163 0.26 9.487 6
0.163 0.26 9.487 5
0.163 0.26 9.487 5
0.058 -0.036 9.764 4
0.058 -0.036 9.764 5
0.058 -0.036 9.764 5
0.058 -0.036 9.764 5
0.029 0.078 9.582 5
0.029 0.078 9.582 6
0.029 0.078 9.582 4
0.029 0.078 9.582 5
0.125 0.049 9.42 5
0.125 0.049 9.42 5
0.125 0.049 9.42 5
0.125 0.049 9.42 6
0.441 0.346 9.774 5
0.441 0.346 9.774 4
0.441 0.346 9.774 5
0.441 0.346 9.774 5
-0.104 -0.189 9.841 5
-0.104 -0.189 9.841 6
-0.104 -0.189 9.841 5
-0.104 -0.189 9.841 4
0.106 0.155 9.525 5
0.106 0.155 9.525 5
0.106 0.155 9.525 5
0.106 0.155 9.525 6
0.067 0.394 9.171 5
0.067 0.394 9.171 4
0.067 0.394 9.171 5
0.067 0.394 9.171 5
0.086 -0.017 9.525 5
0.086 -0.017 9.525 5
0.086 -0.017 9.525 6
0.086 -0.017 9.525 4
0.297 -0.046 10.368 5
0.297 -0.046 10.368 5
0.297 -0.046 10.368 5
0.297 -0.046 10.368 5
0.22 0.308 9.41 6
0.22 0.308 9.41 5
0.22 0.308 9.41 4
-0.219 0.049 8.826 5
-0.219 0.049 8.826 5
-0.219 0.049 8.826 5
-0.219 0.049 8.826 6
0.24 -0.18 10.176 5
0.24 -0.18 10.176 4
0.24 -0.18 10.176 5
0.24 -0.18 10.176 5
0.144 0.289 9.678 5
0.144 0.289 9.678 6
0.144 0.289 9.678 5
0.144 0.289 9.678 4
-0.229 -0.007 9.266 5
-0.229 -0.007 9.266 5
-0.229 -0.007 9.266 5
-0.229 -0.007 9.266 5
0.144 -0.084 9.87 6
0.144 -0.084 9.87 4
0.144 -0.084 9.87 5
0.144 -0.084 9.87 5
0.335 0.193 9.535 5
0.335 0.193 9.535 5
0.335 0.193 9.535 6
0.335 0.193 9.535 5
0.316 0.442 9.19 4
0.316 0.442 9.19 5
0.316 0.442 9.19 5
0.316 0.442 9.19 5
-0.152 -0.151 9.793 6
-0.152 -0.151 9.793 5
-0.152 -0.151 9.793 4
-0.152 -0.151 9.793 5
-0.056 -0.218 9.353 5
-0.056 -0.218 9.353 5
-0.056 -0.218 9.353 6
-0.056 -0.218 9.353 5
-0.056 0.116 9.831 4
-0.056 0.116 9.831 5
-0.056 0.116 9.831 6
-0.056 0.116 9.831 4
0.364 0.26 9.094 5
0.364 0.26 9.094 6
0.364 0.26 9.094 4
0.364 0.26 9.094 5
0.067 -0.161 9.918 5
0.067 -0.161 9.918 5
0.067 -0.161 9.918 5
0.067 -0.161 9.918 6
0.22 0.116 9.65 5
0.22 0.116 9.65 4
0.22 0.116 9.65 5
0.058 0.269 8.807 5
0.058 0.269 8.807 5
0.058 0.269 8.807 6
0.058 0.269 8.807 5
-0.066 -0.017 9.717 4
-0.066 -0.017 9.717 5
-0.066 -0.017 9.717 5
-0.066 -0.017 9.717 5
0.278 0.068 10.301 6
0.278 0.068 10.301 5
0.278 0.068 10.301 4
0.278 0.068 10.301 5
0.067 0.04 9.113 5
0.067 0.04 9.113 5
0.067 0.04 9.113 5
0.067 0.04 9.113 6
0.067 0.03 9.132 4
0.067 0.03 9.132 5
0.067 0.03 9.132 5
0.067 0.03 9.132 5
0.058 -0.007 9.774 5
0.058 -0.007 9.774 6
0.058 -0.007 9.774 5
0.058 -0.007 9.774 4
0.297 0.269 9.286 5
0.297 0.269 9.286 5
0.297 0.269 9.286 5
0.297 0.269 9.286 6
0.067 0.087 10.234 5
0.067 0.087 10.234 4
0.067 0.087 10.234 5
0.067 0.087 10.234 5
-0.19 -0.208 9.448 5
-0.19 -0.208 9.448 6
-0.19 -0.208 9.448 5
-0.19 -0.208 9.448 4
0.24 0.327 9.027 5
0.24 0.327 9.027 5
0.24 0.327 9.027 5
0.24 0.327 9.027 5
0.307 0.02 9.688 6
0.307 0.02 9.688 4
0.307 0.02 9.688 5
0.307 0.02 9.688 5
-0.037 0.155 9.42 5
-0.037 0.155 9.42 5
-0.037 0.155 9.42 6
-0.037 0.155 9.42 5
0.086 0.087 9.592 4
0.086 0.087 9.592 5
0.086 0.087 9.592 5
0.058 0.107 9.975 5
0.058 0.107 9.975 6
0.058 0.107 9.975 5
0.058 0.107 9.975 4
0.345 0.164 9.161 5
0.345 0.164 9.161 5
0.345 0.164 9.161 5
0.345 0.164 9.161 6
0.22 0.145 9.314 5
0.22 0.145 9.314 4
0.22 0.145 9.314 5
0.22 0.145 9.314 5
-0.143 -0.094 9.496 5
-0.143 -0.094 9.496 5
-0.143 -0.094 9.496 6
-0.143 -0.094 9.496 5
-0.152 0.078 9.535 5
-0.152 0.078 9.535 4
-0.152 0.078 9.535 5
-0.152 0.078 9.535 5
0.192 0.212 9.602 6
0.192 0.212 9.602 5
0.192 0.212 9.602 4
0.192 0.212 9.602 5
0.546 0.241 9.4 5
0.546 0.241 9.4 5
0.546 0.241 9.4 6
0.546 0.241 9.4 5
0.134 -0.122 10.128 4
0.134 -0.122 10.128 5
0.134 -0.122 10.128 5
0.134 -0.122 10.128 5
-0.104 0.231 9.094 5
-0.104 0.231 9.094 6
-0.104 0.231 9.094 4
-0.104 0.231 9.094 5
-0.037 0.356 9.123 5
-0.037 0.356 9.123 5
-0.037 0.356 9.123 5
-0.037 0.356 9.123 6
0.316 0.068 9.755 5
0.316 0.068 9.755 4
0.316 0.068 9.755 5
0.316 0.068 9.755 5
0.134 -0.065 10.31 5
0.134 -0.065 10.31 6
0.134 -0.065 10.31 5
0.134 -0.065 10.31 4
0.086 0.317 9.18 5
0.086 0.317 9.18 5
0.086 0.317 9.18 5
0.086 0.049 9.535 6
0.086 0.049 9.535 5
0.086 0.049 9.535 4
0.086 0.049 9.535 5
0.326 0.116 9.851 5
0.326 0.116 9.851 6
0.326 0.116 9.851 4
0.326 0.116 9.851 6
0.077 0.404 8.816 4
0.077 0.404 8.816 5
0.077 0.404 8.816 5
0.077 0.404 8.816 5
-0.037 -0.141 10.483 5
-0.037 -0.141 10.483 6
-0.037 -0.141 10.483 5
-0.037 -0.141 10.483 4
0.125 0.097 9.582 5
0.125 0.097 9.582 5
0.125 0.097 9.582 5
0.125 0.097 9.582 6
0.23 0.336 8.663 5
0.23 0.336 8.663 4
0.23 0.336 8.663 5
0.23 0.336 8.663 5
0.278 0.25 9.784 5
0.278 0.25 9.784 6
0.278 0.25 9.784 5
0.278 0.25 9.784 4
0.096 -0.026 9.994 5
0.096 -0.026 9.994 5
0.096 -0.026 9.994 5
0.096 -0.026 9.994 5
-0.028 0.078 9.391 6
-0.028 0.078 9.391 4
-0.028 0.078 9.391 5
-0.028 0.078 9.391 5
0.019 0.174 9.506 5
