Dátum;RMS X [mm/s];RMS Y [mm/s];RMS Z [mm/s]
16.01.2023 07:03:51;1,089;1,31;1,185
16.01.2023 08:03:49;1,008;1,21;1,189
16.01.2023 09:03:53;0,945;1,208;1,21
16.01.2023 10:03:49;0,934;1,131;1,261
16.01.2023 11:03:52;0,96;1,268;1,374
16.01.2023 12:03:54;0,951;1,335;1,091
16.01.2023 13:03:52;0,98;1,232;1,124
16.01.2023 14:03:50;1,063;1,436;1,068
16.01.2023 15:03:53;1,008;1,243;1,265
16.01.2023 16:03:51;0,925;1,204;1,168
16.01.2023 17:03:52;0,915;1,209;1,23
16.01.2023 18:03:52;0,923;1,146;1,168
16.01.2023 19:03:53;1,018;1,243;1,276
16.01.2023 20:03:51;0,924;1,183;1,195
16.01.2023 21:03:50;0,974;1,252;1,235
16.01.2023 22:03:51;1,05;1,193;1,299
16.01.2023 23:03:49;1,146;1,301;1,113
17.01.2023 00:03:52;1,038;1,187;1,21
17.01.2023 01:03:51;1,056;1,285;1,196
17.01.2023 02:03:49;1,03;1,305;1,088
17.01.2023 03:03:53;1,074;1,412;1,254
17.01.2023 04:03:49;0,946;1,359;1,053
17.01.2023 05:03:49;1,019;1,3;1,131
17.01.2023 06:03:49;0,999;1,306;1,039
17.01.2023 07:03:53;0,959;1,232;0,975
17.01.2023 08:03:50;1,015;1,287;1,076
17.01.2023 09:03:49;0,955;1,231;1,012
17.01.2023 10:03:53;1,04;1,271;1,085
17.01.2023 11:03:51;0,982;1,238;1,104
17.01.2023 12:03:53;0,985;1,286;1,055
17.01.2023 13:03:53;1,057;1,307;1,212
17.01.2023 14:03:51;0,971;1,218;1,107
17.01.2023 15:03:50;1,04;1,229;1,19
17.01.2023 16:03:52;1,04;1,273;1,211
17.01.2023 17:03:50;0,981;1,145;1,355
17.01.2023 18:03:53;0,996;1,27;1,176
17.01.2023 19:03:55;0,992;1,265;1,188
17.01.2023 20:03:51;1,017;1,37;1,17
17.01.2023 21:03:53;1,022;1,269;1,172
17.01.2023 22:03:49;1,107;1,288;1,006
17.01.2023 23:03:51;1,054;1,361;1,23
18.01.2023 00:03:51;0,986;1,253;1,35
18.01.2023 01:03:52;1,017;1,276;1,154
18.01.2023 02:03:51;0,871;1,127;1,127
18.01.2023 03:03:49;0,888;1,345;1,194
18.01.2023 04:03:51;0,953;1,244;1,26
18.01.2023 05:03:50;0,997;1,351;1,286
18.01.2023 06:03:50;0,969;1,348;1,087
18.01.2023 07:03:52;1,085;1,37;1
18.01.2023 08:03:50;1,013;1,285;1,038
18.01.2023 09:03:53;0,982;1,255;1,194
18.01.2023 10:03:50;0,987;1,275;0,996
18.01.2023 11:03:53;1,014;1,246;1,084
18.01.2023 12:03:50;1,079;1,381;1,043
18.01.2023 13:03:53;0,945;1,2;1,011
18.01.2023 14:03:54;0,967;1,253;1,2
18.01.2023 15:03:51;1,004;1,299;1,149
18.01.2023 16:03:52;1,02;1,22;1,256
18.01.2023 17:03:50;0,95;1,293;1,076
18.01.2023 18:03:50;0,907;1,133;1,147
18.01.2023 19:03:53;0,928;1,256;1,082
18.01.2023 20:03:53;0,957;1,307;1,118
18.01.2023 21:03:54;0,899;1,542;1,158
18.01.2023 22:03:50;0,924;1,212;1,027
18.01.2023 23:03:50;0,964;1,278;1,088
19.01.2023 00:03:53;1,045;1,414;1,099
19.01.2023 01:03:49;0,933;1,33;1,168
19.01.2023 02:03:51;0,946;1,232;1,304
19.01.2023 03:03:53;0,956;1,232;1,176
19.01.2023 04:03:53;0,896;1,291;1,3
19.01.2023 05:03:53;1,031;1,222;1,278
19.01.2023 06:03:53;0,946;1,235;1,283
19.01.2023 07:03:51;1,018;1,307;1,322
19.01.2023 08:03:50;0,921;1,202;1,097
19.01.2023 09:03:49;0,931;1,191;1,099
19.01.2023 10:03:49;0,878;1,137;1,117
19.01.2023 11:03:53;0,973;1,317;1,115
19.01.2023 12:03:53;0,973;1,335;1,22
19.01.2023 13:03:51;0,862;1,196;1,151
19.01.2023 14:03:52;0,906;1,232;1,229
19.01.2023 15:03:50;0,904;1,132;1,067
19.01.2023 16:03:53;0,969;1,39;1,072
19.01.2023 17:03:51;1,012;1,376;1,166
19.01.2023 18:03:52;0,847;1,241;1,024
19.01.2023 19:03:52;0,903;1,173;1,268
19.01.2023 20:03:51;0,973;1,331;1,3
19.01.2023 21:03:52;0,987;1,325;1,155
19.01.2023 22:03:50;1,056;1,397;1,257
19.01.2023 23:03:50;1,12;1,333;1,162
20.01.2023 00:03:51;1,085;1,249;1,036
20.01.2023 01:03:48;0,978;1,287;1,007
20.01.2023 02:03:49;1,021;1,392;1,139
20.01.2023 03:03:52;1,002;1,324;1,049
20.01.2023 04:03:51;1,015;1,326;1,137
20.01.2023 05:03:52;1,065;1,336;1,006
20.01.2023 06:03:49;0,98;1,218;1,15
20.01.2023 07:03:49;0,89;1,286;1,31
20.01.2023 08:03:53;1,057;1,252;0,979
20.01.2023 09:03:52;0,995;1,276;1,116
20.01.2023 10:03:54;0,969;1,244;1,143
20.01.2023 11:03:52;0,951;1,236;1,122
20.01.2023 12:03:52;1,048;1,229;1,131
20.01.2023 13:03:52;0,875;1,2;1,133
20.01.2023 14:03:54;0,989;1,267;1,013
20.01.2023 15:04:03;0,858;1,161;1,118
20.01.2023 16:03:50;1,034;1,319;1,375
20.01.2023 17:03:53;1,071;1,301;1,153
20.01.2023 18:03:51;0,913;1,218;1,139
20.01.2023 19:03:54;0,995;1,244;1,125
20.01.2023 20:03:50;0,985;1,214;1,126
20.01.2023 21:03:57;1,055;1,33;1,224
20.01.2023 22:04:02;1,017;1,365;1,214
20.01.2023 23:03:50;0,971;1,195;1,104
21.01.2023 00:03:51;0,918;1,173;1,111
21.01.2023 01:03:49;0,975;1,271;1,091
21.01.2023 02:03:51;1,056;1,274;1,101
21.01.2023 03:03:51;1,07;1,422;1,28
21.01.2023 04:03:51;0,955;1,244;1,111
21.01.2023 05:03:53;1,001;1,2;1,05
21.01.2023 06:03:51;1,005;1,315;1,075
21.01.2023 07:03:51;0,919;1,298;1,159
21.01.2023 08:03:51;0,976;1,201;1,031
21.01.2023 09:03:51;1,022;1,237;1,042
21.01.2023 10:03:52;1,009;1,297;1,12
21.01.2023 11:03:52;0,943;1,112;1,188
21.01.2023 12:03:58;1,013;1,282;1,123
21.01.2023 13:03:52;1,014;1,217;1,271
21.01.2023 14:03:49;0,884;1,22;1,102
21.01.2023 15:03:49;1,028;1,266;1,099
21.01.2023 16:03:54;1,163;1,407;1,173
21.01.2023 17:03:53;0,971;1,264;1,241
21.01.2023 18:03:50;0,954;1,223;1,145
21.01.2023 19:03:50;0,969;1,308;1,224
21.01.2023 20:03:51;0,992;1,29;1,235
21.01.2023 21:03:52;1,08;1,263;1,057
21.01.2023 22:03:49;1,008;1,261;1,328
21.01.2023 23:03:50;1,007;1,293;1,039
22.01.2023 00:03:50;1,042;1,241;1,339
22.01.2023 01:03:50;1,046;1,303;1,233
22.01.2023 02:03:52;0,931;1,169;1,109
22.01.2023 03:03:51;0,913;1,277;1,032
22.01.2023 04:03:51;0,91;1,269;1,251
22.01.2023 05:03:49;0,905;1,366;1,077
22.01.2023 06:03:52;1,118;1,403;1,214
22.01.2023 07:03:51;0,981;1,297;1,154
22.01.2023 08:03:49;0,906;1,249;1,174
22.01.2023 09:03:52;1,047;1,372;1,246
22.01.2023 10:03:52;0,981;1,272;1,231
22.01.2023 11:03:50;0,948;1,277;1,19
22.01.2023 12:03:50;1,105;1,275;1,155
22.01.2023 13:03:50;0,913;1,146;1,217
22.01.2023 14:03:50;0,974;1,298;1,052
22.01.2023 15:03:54;0,971;1,233;1,118
22.01.2023 16:03:54;0,948;1,223;1,278
22.01.2023 17:03:54;0,922;1,253;1,23
22.01.2023 18:03:52;0,999;1,373;1,349
22.01.2023 19:03:52;1,034;1,262;1,142
22.01.2023 20:03:51;0,949;1,262;1,115
22.01.2023 21:03:52;0,925;1,19;1,13
22.01.2023 22:03:48;1,079;1,284;1,261
22.01.2023 23:03:51;1,044;1,327;1,125
23.01.2023 00:03:49;0,928;1,186;1,194
23.01.2023 01:03:51;1,035;1,224;1,176
23.01.2023 02:03:52;0,897;1,14;1,12
23.01.2023 03:03:52;0,989;1,259;1,265
23.01.2023 04:03:50;0,971;1,233;1,065
23.01.2023 05:03:49;1,079;1,287;1,359
23.01.2023 06:03:50;0,947;1,233;1,171
23.01.2023 07:03:51;0,989;1,233;1,241
23.01.2023 08:03:52;1,042;1,303;1,251
23.01.2023 09:03:49;1,091;1,436;1,163
23.01.2023 10:03:53;0,951;1,25;1,183
23.01.2023 11:03:50;0,921;1,152;1,059
23.01.2023 12:03:50;0,993;1,178;1,024
23.01.2023 13:03:54;0,918;1,176;1,084
23.01.2023 14:03:49;1,055;1,325;1,176
23.01.2023 15:03:53;1,05;1,307;1,147
23.01.2023 16:03:50;0,954;1,422;1,027
23.01.2023 17:03:51;0,988;1,316;1,386
23.01.2023 18:03:50;1,015;1,311;1,109
23.01.2023 19:03:51;0,93;1,222;1,043
23.01.2023 20:03:53;0,958;1,297;1,076
23.01.2023 21:03:50;0,962;1,285;1,076
23.01.2023 22:03:49;1,023;1,242;1,166
23.01.2023 23:03:49;1,017;1,245;1,166
24.01.2023 00:03:51;0,926;1,347;1,324
24.01.2023 01:03:51;1,021;1,322;1,138
24.01.2023 02:03:53;1,035;1,487;1,204
24.01.2023 03:03:51;0,992;1,267;1,16
24.01.2023 04:03:53;0,985;1,24;1,234
24.01.2023 05:03:48;1,002;1,315;1,249
24.01.2023 06:03:52;0,977;1,225;1,16
24.01.2023 07:03:51;1,048;1,46;1,065
24.01.2023 08:03:51;1,027;1,394;1,19
24.01.2023 09:03:50;0,999;1,305;1,115
24.01.2023 10:03:49;0,965;1,247;1,186
24.01.2023 11:03:52;0,937;1,166;1,229
24.01.2023 12:03:52;1,034;1,249;1,187
24.01.2023 13:03:51;0,913;1,244;1,049
24.01.2023 14:03:52;1,005;1,206;1,176
24.01.2023 15:03:50;1,021;1,286;1,248
24.01.2023 16:03:55;0,999;1,299;1,152
24.01.2023 17:03:54;0,945;1,294;1,204
24.01.2023 18:03:50;1,033;1,342;1,114
24.01.2023 19:03:55;0,986;1,291;1,213
24.01.2023 20:03:51;0,993;1,23;1,162
24.01.2023 21:03:53;0,988;1,254;1,312
24.01.2023 22:03:49;1,087;1,386;1,193
24.01.2023 23:03:48;0,98;1,44;1,034
25.01.2023 00:03:52;0,97;1,399;1,153
25.01.2023 01:03:49;0,924;1,325;1,188
25.01.2023 02:03:49;0,925;1,235;1,201
25.01.2023 03:03:51;0,87;1,229;1,251
25.01.2023 04:03:52;0,985;1,199;1,172
25.01.2023 05:03:53;0,985;1,321;1,278
25.01.2023 06:03:53;1,042;1,284;1,091
25.01.2023 07:03:53;0,949;1,261;1,193
25.01.2023 08:03:49;0,955;1,27;1,252
25.01.2023 09:03:49;0,962;1,274;1,153
25.01.2023 10:03:49;0,992;1,322;1,184
25.01.2023 11:03:53;0,988;1,291;1,294
25.01.2023 12:03:52;0,942;1,242;1,057
25.01.2023 13:03:49;0,936;1,188;1,161
25.01.2023 14:03:49;0,979;1,215;1,209
25.01.2023 15:03:51;0,978;1,311;1,172
25.01.2023 16:03:50;1,023;1,35;1,05
25.01.2023 17:03:51;0,95;1,283;1,345
25.01.2023 18:03:51;1,013;1,368;1,269
25.01.2023 19:03:54;0,988;1,211;1,129
25.01.2023 20:03:52;0,991;1,268;1,173
25.01.2023 21:03:53;0,978;1,21;1,196
25.01.2023 22:03:52;1,018;1,264;1,162
25.01.2023 23:03:51;0,872;1,401;0,976
26.01.2023 00:03:50;0,975;1,24;1,061
26.01.2023 01:03:50;0,896;1,162;1,193
26.01.2023 02:03:51;0,883;1,218;1,208
26.01.2023 03:03:50;1,085;1,283;1,075
26.01.2023 04:03:51;0,931;1,161;1,208
26.01.2023 05:03:52;0,997;1,274;1,193
26.01.2023 06:03:49;0,932;1,154;1,156
26.01.2023 07:03:49;0,997;1,236;1,251
26.01.2023 08:03:51;1,1;1,412;1,197
26.01.2023 09:03:52;0,952;1,343;1,365
26.01.2023 10:03:53;1,124;1,398;1,187
26.01.2023 11:03:53;0,963;1,3;1,131
26.01.2023 12:03:53;1,04;1,272;1,086
26.01.2023 13:03:51;0,905;1,216;1,11
26.01.2023 14:03:52;0,998;1,275;1,209
26.01.2023 15:03:52;1,006;1,353;1,152
26.01.2023 16:03:52;0,954;1,224;1,303
26.01.2023 17:03:54;1,015;1,285;1,165
26.01.2023 18:03:50;1,121;1,317;1,291
26.01.2023 19:03:50;1,051;1,238;1,081
26.01.2023 20:03:50;0,96;1,263;1,154
26.01.2023 21:03:51;1,05;1,295;1,182
26.01.2023 22:03:48;0,968;1,238;1,179
26.01.2023 23:03:49;0,955;1,157;1,123
27.01.2023 00:03:49;1,004;1,23;1,205
27.01.2023 01:03:49;1,015;1,407;1,097
27.01.2023 02:03:51;1,006;1,333;1,201
27.01.2023 03:03:50;0,976;1,282;1,138
27.01.2023 04:03:53;0,894;1,138;1,303
27.01.2023 05:03:51;1,021;1,34;1,186
27.01.2023 06:03:53;1,049;1,381;1,192
27.01.2023 07:03:52;0,971;1,344;1,246
27.01.2023 08:03:52;0,956;1,321;1,059
27.01.2023 09:03:52;0,999;1,228;1,267
27.01.2023 10:03:54;0,986;1,198;1,221
27.01.2023 11:03:51;1,115;1,324;1,171
27.01.2023 12:03:51;1,014;1,205;1,197
27.01.2023 13:03:53;0,958;1,309;1,183
27.01.2023 14:03:53;0,995;1,243;1,143
27.01.2023 15:03:50;1,017;1,238;1,061
27.01.2023 16:03:52;1,019;1,328;1,27
27.01.2023 17:03:52;0,997;1,311;1,162
27.01.2023 18:03:52;0,992;1,244;1,214
27.01.2023 19:03:52;1,001;1,219;1,24
27.01.2023 20:03:53;1,031;1,359;1,19
27.01.2023 21:03:52;1,008;1,172;1,256
27.01.2023 22:03:49;0,954;1,263;1,229
27.01.2023 23:03:52;0,977;1,252;1,234
28.01.2023 00:03:51;1,021;1,274;1,135
28.01.2023 01:03:51;0,955;1,232;1,075
28.01.2023 02:03:52;1,014;1,306;1,246
28.01.2023 03:03:50;0,921;1,238;1,156
28.01.2023 04:03:52;0,979;1,301;1,257
28.01.2023 05:03:52;1,038;1,326;1,117
28.01.2023 06:03:50;0,981;1,253;1,154
28.01.2023 07:03:52;1,011;1,31;1,168
28.01.2023 08:03:52;0,984;1,142;1,265
28.01.2023 09:03:50;1,043;1,35;1,111
28.01.2023 10:03:50;1,034;1,317;1,238
28.01.2023 11:03:50;1,008;1,301;1,113
28.01.2023 12:03:51;1,005;1,299;1,178
28.01.2023 13:03:54;1,007;1,227;1,138
28.01.2023 14:03:50;1,069;1,27;1,226
28.01.2023 15:03:49;1,01;1,198;1,171
28.01.2023 16:03:51;1,021;1,377;1,241
28.01.2023 17:03:52;0,901;1,159;1,169
28.01.2023 18:03:54;1,016;1,426;1,07
28.01.2023 19:03:51;1,002;1,321;1,118
28.01.2023 20:03:51;1,013;1,398;1,251
28.01.2023 21:03:52;0,969;1,196;1,276
28.01.2023 22:03:52;0,99;1,241;1,206
28.01.2023 23:03:53;0,983;1,248;1,303
29.01.2023 00:03:51;0,975;1,309;1,114
29.01.2023 01:03:51;1,055;1,303;1,106
29.01.2023 02:03:52;0,931;1,294;1,292
29.01.2023 03:03:48;0,975;1,215;1,163
29.01.2023 04:03:52;1,023;1,323;1,229
29.01.2023 05:03:49;1,045;1,25;1,145
29.01.2023 06:03:53;0,924;1,391;1,095
29.01.2023 07:03:53;1,082;1,315;1,086
29.01.2023 08:03:52;1,006;1,243;1,081
29.01.2023 09:03:53;1,037;1,353;1,021
29.01.2023 10:03:52;0,973;1,265;1,28
29.01.2023 11:03:53;0,903;1,16;1,049
29.01.2023 12:03:52;1,09;1,292;1,227
29.01.2023 13:03:53;0,973;1,279;1,15
29.01.2023 14:03:53;0,966;1,202;1,049
29.01.2023 15:03:51;1,071;1,317;1,206
29.01.2023 16:03:51;1,04;1,285;1,465
29.01.2023 17:03:53;1,061;1,398;1,198
29.01.2023 18:03:52;0,98;1,225;1,195
29.01.2023 19:03:54;0,935;1,228;1,177
29.01.2023 20:03:50;0,995;1,289;1,133
29.01.2023 21:03:53;1,056;1,327;1,219
29.01.2023 22:03:52;1,034;1,223;1,245
29.01.2023 23:03:48;0,942;1,305;1,156
30.01.2023 00:03:49;1,014;1,339;1,121
30.01.2023 01:03:50;0,95;1,251;1,341
30.01.2023 02:03:50;0,914;1,178;1,063
30.01.2023 03:03:50;0,991;1,215;1,124
30.01.2023 04:03:51;0,91;1,183;1,266
30.01.2023 05:03:52;1,013;1,347;1,138
30.01.2023 06:03:52;0,98;1,244;1,112
30.01.2023 07:03:52;1,008;1,328;1,385
30.01.2023 08:03:52;1,052;1,266;1,263
30.01.2023 09:03:52;0,857;1,363;1,102
30.01.2023 10:03:49;0,914;1,189;1,115
30.01.2023 11:03:52;0,913;1,183;1,048
30.01.2023 12:03:52;0,994;1,234;1,224
30.01.2023 13:03:50;1,069;1,392;1,091
30.01.2023 14:03:51;1,028;1,251;1,13
30.01.2023 15:03:51;0,94;1,236;1,288
30.01.2023 16:03:51;1,044;1,353;1,132
30.01.2023 17:03:50;0,987;1,216;1,191
30.01.2023 18:03:53;0,881;1,203;1,314
30.01.2023 19:03:50;0,996;1,219;1,111
30.01.2023 20:03:51;0,899;1,382;1,029
30.01.2023 21:03:54;0,923;1,338;1,048
30.01.2023 22:03:53;1,022;1,455;1,19
30.01.2023 23:03:50;1,042;1,507;1,078
31.01.2023 00:03:49;0,983;1,271;1,142
31.01.2023 01:03:49;0,95;1,272;1,123
31.01.2023 02:03:52;0,935;1,317;1,123
31.01.2023 03:03:49;0,964;1,234;1,163
31.01.2023 04:03:50;0,95;1,185;1,208
31.01.2023 05:03:49;1,025;1,183;1,259
31.01.2023 06:03:48;0,929;1,252;1,292
31.01.2023 07:03:48;0,939;1,252;1,305
31.01.2023 08:03:49;0,907;1,228;1,079
31.01.2023 09:03:50;1;1,198;1,187
31.01.2023 10:03:52;0,931;1,254;1,263
31.01.2023 11:03:50;0,979;1,311;1,173
31.01.2023 12:03:51;0,99;1,22;0,99
31.01.2023 13:03:52;0,989;1,209;1,174
31.01.2023 14:03:51;0,932;1,186;1,179
31.01.2023 15:03:53;0,965;1,272;1,146
31.01.2023 16:03:51;0,946;1,274;1,118
31.01.2023 17:03:54;0,938;1,246;1,208
31.01.2023 18:03:53;1,076;1,434;1,211
31.01.2023 19:03:53;0,971;1,392;1,254
31.01.2023 20:03:52;1,051;1,364;1,122
31.01.2023 21:03:53;1,1;1,426;1,206
31.01.2023 22:03:48;0,942;1,262;1,195
31.01.2023 23:03:49;1,041;1,319;1,258
01.02.2023 00:03:51;1,022;1,259;1,166
01.02.2023 01:03:52;1,054;1,301;1,212
01.02.2023 02:03:50;0,996;1,357;1,137
01.02.2023 03:03:49;0,951;1,361;1,201
01.02.2023 04:03:50;0,897;1,205;1,159
01.02.2023 05:03:51;1,015;1,328;1,057
01.02.2023 06:03:53;1,026;1,35;1,237
01.02.2023 07:03:50;0,985;1,271;1,235
01.02.2023 08:03:53;0,925;1,308;1,206
01.02.2023 09:03:51;0,918;1,255;1,009
01.02.2023 10:03:50;0,976;1,241;1,308
01.02.2023 11:03:50;0,917;1,237;1,163
01.02.2023 12:03:52;0,999;1,245;1,248
01.02.2023 13:03:51;1,022;1,236;1,25
01.02.2023 14:03:54;1,023;1,309;1,164
01.02.2023 15:03:51;0,992;1,311;1,193
01.02.2023 16:03:51;0,966;1,259;1,042
01.02.2023 17:03:51;0,948;1,277;1,232
01.02.2023 18:03:50;0,963;1,235;1,14
01.02.2023 19:03:53;0,96;1,218;1,204
01.02.2023 20:03:52;0,972;1,213;1,107
01.02.2023 21:03:53;0,961;1,239;1,238
01.02.2023 22:03:49;0,964;1,247;1,215
01.02.2023 23:03:49;1,008;1,228;1,218
02.02.2023 00:03:50;0,994;1,492;1,028
02.02.2023 01:03:52;0,928;1,362;1,148
02.02.2023 02:03:51;0,998;1,329;1,049
02.02.2023 03:03:53;0,974;1,291;1,019
02.02.2023 04:03:49;0,979;1,202;1,21
02.02.2023 05:03:50;0,972;1,244;1,113
02.02.2023 06:03:52;0,938;1,213;1,044
02.02.2023 07:03:51;1,003;1,247;1,205
02.02.2023 08:03:50;1,06;1,296;1,122
02.02.2023 09:03:50;0,961;1,303;1,056
02.02.2023 10:03:52;1,054;1,283;1,091
02.02.2023 11:03:50;1,015;1,26;1,132
02.02.2023 12:03:50;0,954;1,266;1,159
02.02.2023 13:03:51;0,929;1,265;1,11
02.02.2023 14:03:50;0,986;1,265;1
02.02.2023 15:03:52;1,034;1,314;1,241
02.02.2023 16:03:51;0,985;1,367;1,107
02.02.2023 17:03:53;1,046;1,316;1,268
02.02.2023 18:03:54;1,008;1,3;1,245
02.02.2023 19:03:54;1,018;1,257;1,071
02.02.2023 20:03:51;1,071;1,234;1,167
02.02.2023 21:03:53;1,007;1,329;1,151
02.02.2023 22:03:50;0,976;1,353;1,181
02.02.2023 23:03:51;0,995;1,391;1,009
03.02.2023 00:03:54;0,959;1,328;1,182
03.02.2023 01:03:52;1,003;1,309;1,068
03.02.2023 02:03:51;0,938;1,268;1,128
03.02.2023 03:03:50;0,881;1,17;1,121
03.02.2023 04:03:49;0,925;1,219;1,111
03.02.2023 05:03:49;0,999;1,192;1,12
03.02.2023 06:03:51;1,057;1,414;1,141
03.02.2023 07:03:50;0,956;1,278;1,214
03.02.2023 08:03:52;0,923;1,356;1,074
03.02.2023 09:03:50;1,083;1,227;1,149
03.02.2023 10:03:53;0,929;1,171;1,211
03.02.2023 11:03:53;1,024;1,32;1,216
03.02.2023 12:03:51;0,933;1,439;1,088
03.02.2023 13:03:53;1,023;1,294;1,055
03.02.2023 14:03:51;1,046;1,325;1,252
03.02.2023 15:03:49;0,949;1,448;1,258
03.02.2023 16:03:51;0,932;1,303;1,273
03.02.2023 17:03:53;0,9;1,221;1,275
03.02.2023 18:03:49;0,944;1,264;1,297
03.02.2023 19:03:50;1,041;1,413;1,078
03.02.2023 20:03:51;1,011;1,274;1,166
03.02.2023 21:03:52;0,926;1,216;1,224
03.02.2023 22:03:52;0,994;1,195;1,089
03.02.2023 23:03:49;0,974;1,235;1,143
04.02.2023 00:03:49;0,917;1,197;1,11
04.02.2023 01:03:49;0,899;1,225;1,151
04.02.2023 02:03:51;0,968;1,264;1,287
04.02.2023 03:03:52;1,002;1,278;1,2
04.02.2023 04:03:51;0,989;1,327;1,202
04.02.2023 05:03:51;0,907;1,201;1,33
04.02.2023 06:03:49;0,93;1,182;1,179
04.02.2023 07:03:53;0,961;1,212;1,426
04.02.2023 08:03:53;1,01;1,303;1,136
04.02.2023 09:03:50;0,966;1,417;1,292
04.02.2023 10:03:50;1,02;1,257;1,036
04.02.2023 11:03:51;0,951;1,209;1,195
04.02.2023 12:03:49;0,967;1,286;1,115
04.02.2023 13:03:52;1,047;1,266;1,283
04.02.2023 14:03:52;0,907;1,205;1,254
04.02.2023 15:03:52;0,992;1,288;1,185
04.02.2023 16:03:52;1,065;1,369;1,26
04.02.2023 17:03:52;0,976;1,188;1,131
04.02.2023 18:03:50;1,028;1,325;1,224
04.02.2023 19:03:54;1,03;1,215;1,44
04.02.2023 20:03:52;1,026;1,32;1,225
04.02.2023 21:03:54;0,924;1,182;1,16
04.02.2023 22:03:52;0,926;1,172;1,043
04.02.2023 23:03:50;1;1,249;1,282
05.02.2023 00:03:48;1,013;1,352;1,078
05.02.2023 01:03:49;1,058;1,27;1,194
05.02.2023 02:03:50;0,997;1,24;1,306
05.02.2023 03:03:51;0,973;1,193;1,119
05.02.2023 04:03:49;0,923;1,299;0,911
05.02.2023 05:03:48;0,89;1,163;1,36
05.02.2023 06:03:51;0,93;1,196;1,134
05.02.2023 07:03:51;0,966;1,172;1,3
05.02.2023 08:03:52;0,976;1,263;1,156
05.02.2023 09:03:53;0,941;1,238;1,216
05.02.2023 10:03:52;0,984;1,277;1,196
05.02.2023 11:03:51;1,094;1,397;1,202
05.02.2023 12:03:51;0,978;1,361;1,298
05.02.2023 13:03:50;0,928;1,187;1,209
05.02.2023 14:03:52;0,971;1,241;1,17
05.02.2023 15:03:51;0,931;1,273;1,149
05.02.2023 16:03:50;1,038;1,244;1,138
05.02.2023 17:03:51;1,016;1,197;1,08
05.02.2023 18:03:51;0,944;1,334;1,187
05.02.2023 19:03:53;0,901;1,264;1,091
05.02.2023 20:03:52;0,897;1,243;1,053
05.02.2023 21:03:50;0,956;1,229;1,243
05.02.2023 22:04:01;1,025;1,253;1,196
05.02.2023 23:03:49;1,011;1,234;1,114
06.02.2023 00:03:51;1,011;1,297;1,165
06.02.2023 01:03:50;0,887;1,196;0,956
06.02.2023 02:03:49;1,021;1,244;1,474
06.02.2023 03:03:52;0,988;1,242;1,178
06.02.2023 04:03:50;0,96;1,145;1,284
06.02.2023 05:03:52;0,977;1,287;1,099
06.02.2023 06:03:50;0,978;1,25;1,174
06.02.2023 07:03:54;1,043;1,255;1,156
06.02.2023 08:03:51;1,03;1,289;1,209
06.02.2023 09:03:50;1,003;1,299;1,116
06.02.2023 10:03:52;0,953;1,215;1,205
06.02.2023 11:03:52;0,93;1,199;1,161
06.02.2023 12:03:52;0,98;1,233;1,188
06.02.2023 13:03:52;0,957;1,252;1,175
06.02.2023 14:03:50;0,952;1,123;1,178
06.02.2023 15:03:52;0,99;1,28;1,118
06.02.2023 16:03:51;0,963;1,271;1,375
06.02.2023 17:03:51;0,928;1,184;1,073
06.02.2023 18:03:52;0,947;1,201;1,087
06.02.2023 19:03:52;0,996;1,25;1,158
06.02.2023 20:03:50;1,041;1,416;1,14
06.02.2023 21:03:53;1,009;1,223;1,316
06.02.2023 22:03:50;1,073;1,3;1,27
06.02.2023 23:03:51;1,046;1,36;1,103
07.02.2023 00:03:51;1,024;1,362;1,043
07.02.2023 01:03:51;1,045;1,421;1,202
07.02.2023 02:03:49;1,084;1,339;1,337
07.02.2023 03:03:48;1;1,261;1,055
07.02.2023 04:03:53;0,934;1,208;1,34
07.02.2023 05:03:52;0,983;1,276;1,063
07.02.2023 06:03:52;1,051;1,381;1,246
07.02.2023 07:03:49;0,988;1,236;1,118
07.02.2023 08:03:51;0,982;1,284;1,206
07.02.2023 09:03:49;1,066;1,263;1,21
07.02.2023 10:03:52;0,999;1,243;1,062
07.02.2023 11:03:49;0,98;1,217;1,113
07.02.2023 12:03:49;0,921;1,218;1,176
07.02.2023 13:03:50;1,003;1,268;1,214
07.02.2023 14:03:52;1,022;1,301;1,228
07.02.2023 15:03:54;1,067;1,324;1,201
07.02.2023 16:03:51;0,969;1,335;1,169
07.02.2023 17:03:51;0,924;1,188;1,158
07.02.2023 18:03:53;1,012;1,271;1,257
07.02.2023 19:03:53;0,973;1,231;1,242
07.02.2023 20:03:50;0,976;1,233;1,259
07.02.2023 22:03:50;0,969;1,174;1,065
07.02.2023 23:03:49;0,951;1,278;1,146
08.02.2023 00:03:50;1,038;1,387;1,195
08.02.2023 01:03:49;0,953;1,25;1,006
08.02.2023 02:03:50;1,037;1,239;1,256
08.02.2023 03:03:50;0,987;1,347;1,191
08.02.2023 04:03:51;0,934;1,247;1,249
08.02.2023 05:03:52;0,97;1,378;1,167
08.02.2023 06:03:52;0,932;1,179;1,094
08.02.2023 07:03:50;1,014;1,295;1,197
08.02.2023 08:03:54;0,943;1,13;1,548
08.02.2023 09:03:49;1,27;1,15;1,585
08.02.2023 10:03:50;1,708;1,129;1,613
08.02.2023 11:03:50;1,58;1,176;1,715
08.02.2023 12:03:53;1,632;1,167;1,632
08.02.2023 13:03:51;1,731;1,193;1,623
