Dátum;RMS X [mm/s];RMS Y [mm/s];RMS Z [mm/s]
16.01.2023 10:26:41;0,095;0,081;0,091
16.01.2023 11:26:42;0,062;0,043;0,044
16.01.2023 12:26:43;0,052;0,054;0,058
16.01.2023 13:26:42;0,043;0,044;0,05
16.01.2023 14:26:44;0,053;0,056;0,052
16.01.2023 15:26:45;0,107;0,079;0,095
16.01.2023 16:26:43;0,069;0,084;0,094
16.01.2023 17:26:40;0,102;0,08;0,088
16.01.2023 18:26:42;0,067;0,052;0,048
16.01.2023 19:26:39;0,054;0,041;0,051
16.01.2023 20:26:42;0,128;0,09;0,077
16.01.2023 21:26:43;0,055;0,048;0,058
16.01.2023 22:26:41;0,082;0,088;0,09
16.01.2023 23:26:39;0,087;0,083;0,099
17.01.2023 00:26:43;0,101;0,074;0,092
17.01.2023 01:26:43;0,056;0,044;0,055
17.01.2023 02:26:42;0,059;0,046;0,048
17.01.2023 03:26:40;0,054;0,05;0,052
17.01.2023 04:26:43;0,095;0,085;0,076
17.01.2023 05:26:40;0,052;0,064;0,101
17.01.2023 06:26:41;0,056;0,037;0,051
17.01.2023 07:26:39;0,106;0,084;0,09
17.01.2023 08:26:41;0,056;0,049;0,046
17.01.2023 09:26:43;0,049;0,042;0,057
17.01.2023 10:26:41;0,116;0,082;0,092
17.01.2023 11:26:44;0,094;0,098;0,091
17.01.2023 12:26:43;0,052;0,059;0,056
17.01.2023 13:26:42;0,105;0,076;0,083
17.01.2023 14:26:40;0,05;0,039;0,053
17.01.2023 15:26:43;0,063;0,047;0,047
17.01.2023 16:26:43;0,119;0,09;0,09
17.01.2023 17:26:43;0,107;0,09;0,078
17.01.2023 18:26:41;0,104;0,085;0,092
17.01.2023 19:26:42;0,098;0,083;0,09
17.01.2023 20:26:41;0,104;0,092;0,081
17.01.2023 21:26:41;0,059;0,048;0,063
17.01.2023 22:26:40;0,065;0,047;0,053
17.01.2023 23:26:42;0,052;0,04;0,054
18.01.2023 00:26:43;0,059;0,049;0,051
18.01.2023 01:26:39;0,072;0,082;0,094
18.01.2023 02:26:43;0,108;0,084;0,078
18.01.2023 03:26:43;0,044;0,052;0,054
18.01.2023 04:26:43;0,053;0,042;0,047
18.01.2023 05:26:41;0,071;0,055;0,049
18.01.2023 06:26:39;0,123;0,09;0,078
18.01.2023 07:26:40;0,114;0,08;0,092
18.01.2023 08:26:40;0,064;0,048;0,054
18.01.2023 09:26:39;0,049;0,045;0,056
18.01.2023 10:26:42;0,075;0,071;0,102
18.01.2023 11:26:39;0,057;0,051;0,059
18.01.2023 12:26:41;0,097;0,077;0,076
18.01.2023 13:26:43;0,048;0,05;0,068
18.01.2023 14:26:42;0,098;0,07;0,09
18.01.2023 15:26:42;0,093;0,089;0,096
18.01.2023 16:26:42;0,045;0,039;0,057
18.01.2023 17:26:41;0,041;0,043;0,071
18.01.2023 18:26:41;0,045;0,04;0,06
18.01.2023 19:26:44;0,066;0,081;0,106
18.01.2023 20:26:44;0,058;0,045;0,05
18.01.2023 21:26:42;0,102;0,081;0,085
18.01.2023 22:26:40;0,054;0,052;0,055
18.01.2023 23:26:39;0,046;0,049;0,051
19.01.2023 00:26:41;0,047;0,043;0,055
19.01.2023 01:26:42;0,109;0,067;0,092
19.01.2023 02:26:41;0,105;0,086;0,086
19.01.2023 03:26:42;0,103;0,07;0,089
19.01.2023 04:26:40;0,113;0,076;0,107
19.01.2023 05:26:39;0,091;0,085;0,09
19.01.2023 06:26:43;0,065;0,049;0,047
19.01.2023 07:26:43;0,064;0,051;0,056
19.01.2023 08:26:41;0,058;0,049;0,048
19.01.2023 09:26:44;0,043;0,046;0,063
19.01.2023 10:26:40;0,073;0,091;0,099
19.01.2023 11:26:39;0,06;0,044;0,053
19.01.2023 12:26:43;0,065;0,049;0,061
19.01.2023 13:26:43;0,05;0,059;0,082
19.01.2023 14:26:43;0,071;0,051;0,053
19.01.2023 15:26:41;0,081;0,098;0,102
19.01.2023 16:26:43;0,096;0,073;0,082
19.01.2023 17:26:42;0,085;0,099;0,09
19.01.2023 18:26:43;0,05;0,044;0,055
19.01.2023 19:26:43;0,053;0,047;0,061
19.01.2023 20:26:43;0,099;0,076;0,082
19.01.2023 21:26:43;0,112;0,08;0,085
19.01.2023 22:26:38;0,091;0,078;0,097
19.01.2023 23:26:41;0,047;0,044;0,06
20.01.2023 00:26:40;0,084;0,093;0,088
20.01.2023 01:26:39;0,061;0,053;0,051
20.01.2023 02:26:42;0,051;0,049;0,063
20.01.2023 03:26:40;0,044;0,047;0,064
20.01.2023 04:26:43;0,043;0,046;0,066
20.01.2023 05:26:39;0,04;0,044;0,063
20.01.2023 06:26:43;0,121;0,076;0,078
20.01.2023 07:26:39;0,067;0,057;0,054
20.01.2023 08:26:42;0,097;0,08;0,088
20.01.2023 09:26:41;0,117;0,079;0,098
20.01.2023 10:26:40;0,055;0,041;0,059
20.01.2023 11:26:43;0,113;0,083;0,096
20.01.2023 12:26:40;0,093;0,078;0,1
20.01.2023 13:26:39;0,112;0,083;0,097
20.01.2023 14:26:43;0,109;0,093;0,09
20.01.2023 15:26:43;0,05;0,044;0,056
20.01.2023 16:26:43;0,102;0,09;0,097
20.01.2023 17:26:42;0,094;0,077;0,091
20.01.2023 18:26:41;0,079;0,086;0,1
20.01.2023 19:26:42;0,052;0,041;0,062
20.01.2023 20:26:43;0,118;0,07;0,095
20.01.2023 21:26:41;0,057;0,044;0,048
20.01.2023 22:26:39;0,065;0,079;0,08
20.01.2023 23:26:41;0,052;0,044;0,053
21.01.2023 00:26:42;0,053;0,048;0,055
21.01.2023 01:26:41;0,109;0,09;0,089
21.01.2023 02:26:43;0,054;0,048;0,058
21.01.2023 03:26:40;0,069;0,043;0,052
21.01.2023 04:26:42;0,078;0,079;0,085
21.01.2023 05:26:40;0,05;0,04;0,053
21.01.2023 06:26:41;0,049;0,048;0,056
21.01.2023 07:26:40;0,05;0,045;0,055
21.01.2023 08:26:42;0,064;0,053;0,05
21.01.2023 09:26:41;0,105;0,067;0,086
21.01.2023 10:26:42;0,049;0,045;0,061
21.01.2023 11:26:43;0,044;0,048;0,054
21.01.2023 12:26:42;0,043;0,054;0,079
21.01.2023 13:26:43;0,055;0,048;0,052
21.01.2023 14:26:43;0,056;0,041;0,06
21.01.2023 15:26:39;0,053;0,041;0,059
21.01.2023 16:26:41;0,047;0,042;0,057
21.01.2023 17:26:42;0,052;0,049;0,064
21.01.2023 18:26:43;0,049;0,044;0,049
21.01.2023 19:26:40;0,06;0,05;0,057
21.01.2023 20:26:40;0,045;0,058;0,082
21.01.2023 21:26:41;0,053;0,059;0,084
21.01.2023 22:26:40;0,108;0,076;0,095
21.01.2023 23:26:38;0,043;0,04;0,061
22.01.2023 00:26:41;0,104;0,079;0,103
22.01.2023 01:26:39;0,113;0,094;0,09
22.01.2023 02:26:41;0,052;0,043;0,062
22.01.2023 03:26:41;0,107;0,077;0,1
22.01.2023 04:26:38;0,062;0,04;0,054
22.01.2023 05:26:40;0,058;0,044;0,059
22.01.2023 06:26:42;0,049;0,04;0,059
22.01.2023 07:26:42;0,104;0,088;0,09
22.01.2023 08:26:41;0,041;0,052;0,064
22.01.2023 09:26:44;0,087;0,097;0,093
22.01.2023 10:26:43;0,061;0,054;0,044
22.01.2023 11:26:41;0,06;0,05;0,055
22.01.2023 12:26:42;0,041;0,04;0,057
22.01.2023 13:26:40;0,052;0,042;0,061
22.01.2023 14:26:41;0,053;0,05;0,048
22.01.2023 15:26:40;0,105;0,084;0,095
22.01.2023 16:26:40;0,063;0,046;0,048
22.01.2023 17:26:42;0,054;0,054;0,051
22.01.2023 18:26:39;0,045;0,047;0,062
22.01.2023 19:26:41;0,055;0,046;0,048
22.01.2023 20:26:43;0,058;0,046;0,055
22.01.2023 21:26:40;0,073;0,048;0,056
22.01.2023 22:26:40;0,101;0,078;0,095
22.01.2023 23:26:40;0,052;0,05;0,065
23.01.2023 00:26:39;0,111;0,084;0,096
23.01.2023 01:26:41;0,049;0,05;0,047
23.01.2023 02:26:39;0,107;0,079;0,092
23.01.2023 03:26:38;0,047;0,046;0,058
23.01.2023 04:26:40;0,06;0,046;0,051
23.01.2023 05:26:41;0,054;0,053;0,061
23.01.2023 06:26:39;0,043;0,04;0,06
23.01.2023 07:26:41;0,098;0,087;0,086
23.01.2023 08:26:42;0,062;0,051;0,048
23.01.2023 09:26:39;0,06;0,052;0,051
23.01.2023 10:26:39;0,106;0,085;0,099
23.01.2023 11:26:40;0,066;0,051;0,055
23.01.2023 12:26:39;0,058;0,047;0,064
23.01.2023 13:26:41;0,058;0,064;0,064
23.01.2023 14:26:39;0,073;0,096;0,11
23.01.2023 15:26:42;0,063;0,05;0,053
23.01.2023 16:26:44;0,094;0,09;0,099
23.01.2023 17:26:42;0,056;0,052;0,05
23.01.2023 18:26:42;0,052;0,048;0,054
23.01.2023 19:26:51;0,091;0,067;0,097
23.01.2023 20:26:42;0,11;0,085;0,1
23.01.2023 21:26:39;0,099;0,076;0,091
23.01.2023 22:26:41;0,051;0,043;0,064
23.01.2023 23:26:38;0,055;0,054;0,057
24.01.2023 00:26:39;0,047;0,039;0,059
24.01.2023 01:26:38;0,048;0,048;0,053
24.01.2023 02:26:39;0,089;0,073;0,092
24.01.2023 03:26:41;0,111;0,087;0,093
24.01.2023 04:26:40;0,049;0,047;0,053
24.01.2023 05:26:41;0,083;0,087;0,093
24.01.2023 06:26:43;0,038;0,042;0,065
24.01.2023 07:26:41;0,059;0,055;0,05
24.01.2023 08:26:41;0,124;0,078;0,093
24.01.2023 09:26:39;0,095;0,087;0,086
24.01.2023 10:26:39;0,053;0,043;0,06
24.01.2023 11:26:40;0,052;0,049;0,065
24.01.2023 12:26:39;0,066;0,044;0,045
24.01.2023 13:26:40;0,066;0,047;0,048
24.01.2023 14:26:43;0,052;0,053;0,055
24.01.2023 15:26:42;0,089;0,095;0,089
24.01.2023 16:26:40;0,104;0,081;0,106
24.01.2023 17:26:41;0,049;0,041;0,052
24.01.2023 18:26:44;0,046;0,044;0,063
24.01.2023 19:26:43;0,067;0,053;0,057
24.01.2023 20:26:45;0,115;0,083;0,093
24.01.2023 21:26:41;0,103;0,088;0,092
24.01.2023 22:26:42;0,122;0,093;0,087
24.01.2023 23:26:42;0,051;0,063;0,091
25.01.2023 00:26:41;0,042;0,045;0,066
25.01.2023 01:26:41;0,054;0,049;0,056
25.01.2023 02:26:41;0,054;0,037;0,053
25.01.2023 03:26:42;0,092;0,087;0,092
25.01.2023 04:26:41;0,109;0,073;0,087
25.01.2023 05:26:40;0,081;0,046;0,043
25.01.2023 06:26:40;0,12;0,073;0,093
25.01.2023 07:26:38;0,051;0,055;0,078
25.01.2023 08:26:43;0,05;0,046;0,042
25.01.2023 09:26:44;0,051;0,044;0,049
25.01.2023 10:26:39;0,05;0,041;0,059
25.01.2023 11:26:41;0,086;0,092;0,095
25.01.2023 12:26:43;0,054;0,052;0,061
25.01.2023 13:26:44;0,051;0,05;0,068
25.01.2023 14:26:41;0,049;0,049;0,071
25.01.2023 15:26:45;0,058;0,047;0,054
25.01.2023 16:26:43;0,044;0,049;0,058
25.01.2023 17:26:40;0,082;0,084;0,102
25.01.2023 18:26:41;0,047;0,053;0,066
25.01.2023 19:26:42;0,048;0,043;0,071
25.01.2023 20:26:40;0,11;0,083;0,1
25.01.2023 21:26:45;0,054;0,06;0,058
25.01.2023 22:26:43;0,048;0,037;0,054
25.01.2023 23:26:43;0,051;0,046;0,061
26.01.2023 00:26:41;0,049;0,043;0,054
26.01.2023 01:26:40;0,091;0,094;0,103
26.01.2023 02:26:43;0,065;0,061;0,081
26.01.2023 03:26:39;0,053;0,047;0,064
26.01.2023 04:26:39;0,047;0,062;0,092
26.01.2023 05:26:43;0,11;0,074;0,094
26.01.2023 06:26:43;0,099;0,089;0,088
26.01.2023 07:26:41;0,058;0,038;0,058
26.01.2023 08:26:42;0,058;0,052;0,053
26.01.2023 09:26:41;0,052;0,047;0,053
26.01.2023 10:26:40;0,055;0,042;0,049
26.01.2023 11:26:43;0,048;0,048;0,056
26.01.2023 12:26:41;0,043;0,059;0,071
26.01.2023 13:26:41;0,107;0,077;0,086
26.01.2023 14:26:42;0,096;0,077;0,099
26.01.2023 15:26:41;0,043;0,06;0,065
26.01.2023 16:26:43;0,061;0,053;0,049
26.01.2023 17:26:40;0,052;0,053;0,058
26.01.2023 18:26:42;0,057;0,046;0,058
26.01.2023 19:26:42;0,051;0,058;0,087
26.01.2023 20:26:43;0,056;0,052;0,061
26.01.2023 21:26:42;0,047;0,056;0,058
26.01.2023 22:26:41;0,137;0,084;0,098
26.01.2023 23:26:39;0,048;0,045;0,062
27.01.2023 00:26:43;0,108;0,072;0,097
27.01.2023 01:26:39;0,05;0,06;0,088
27.01.2023 02:26:40;0,05;0,059;0,059
27.01.2023 03:26:40;0,104;0,08;0,094
27.01.2023 04:26:41;0,057;0,051;0,058
27.01.2023 05:26:43;0,098;0,083;0,094
27.01.2023 06:26:39;0,108;0,088;0,091
27.01.2023 07:26:41;0,054;0,047;0,066
27.01.2023 08:26:41;0,053;0,05;0,053
27.01.2023 09:26:40;0,053;0,049;0,066
27.01.2023 10:26:44;0,041;0,043;0,057
27.01.2023 11:26:41;0,044;0,051;0,058
27.01.2023 12:26:40;0,072;0,076;0,095
27.01.2023 13:26:43;0,113;0,089;0,091
27.01.2023 14:26:43;0,058;0,055;0,066
27.01.2023 15:26:43;0,056;0,061;0,095
27.01.2023 16:26:42;0,1;0,077;0,096
27.01.2023 17:26:41;0,056;0,05;0,061
27.01.2023 18:26:41;0,11;0,093;0,094
27.01.2023 19:26:40;0,052;0,055;0,063
27.01.2023 20:26:44;0,046;0,058;0,081
27.01.2023 21:26:54;0,06;0,047;0,057
27.01.2023 22:26:42;0,05;0,052;0,067
27.01.2023 23:26:40;0,113;0,084;0,092
28.01.2023 00:26:41;0,103;0,086;0,094
28.01.2023 01:26:41;0,108;0,086;0,096
28.01.2023 02:26:41;0,043;0,043;0,058
28.01.2023 03:26:42;0,054;0,053;0,056
28.01.2023 04:26:43;0,062;0,055;0,061
28.01.2023 05:26:42;0,052;0,043;0,058
28.01.2023 06:26:43;0,045;0,052;0,06
28.01.2023 07:26:43;0,12;0,082;0,091
28.01.2023 08:26:41;0,055;0,054;0,057
28.01.2023 09:26:41;0,045;0,047;0,065
28.01.2023 10:26:42;0,117;0,074;0,089
28.01.2023 11:26:42;0,053;0,067;0,049
28.01.2023 12:26:40;0,05;0,048;0,052
28.01.2023 13:26:43;0,053;0,059;0,064
28.01.2023 14:26:42;0,059;0,048;0,056
28.01.2023 15:26:41;0,043;0,05;0,058
28.01.2023 16:26:41;0,067;0,049;0,049
28.01.2023 17:26:43;0,074;0,088;0,096
28.01.2023 18:26:40;0,068;0,05;0,057
28.01.2023 19:26:44;0,121;0,068;0,093
28.01.2023 20:26:45;0,048;0,053;0,055
28.01.2023 21:26:44;0,058;0,051;0,053
28.01.2023 22:26:39;0,098;0,083;0,101
28.01.2023 23:26:38;0,106;0,091;0,089
29.01.2023 00:26:43;0,051;0,051;0,048
29.01.2023 01:26:42;0,048;0,044;0,055
29.01.2023 02:26:40;0,095;0,097;0,093
29.01.2023 03:26:42;0,05;0,061;0,089
29.01.2023 04:26:40;0,051;0,054;0,047
29.01.2023 05:26:43;0,047;0,044;0,065
29.01.2023 06:26:41;0,044;0,045;0,052
29.01.2023 07:26:41;0,099;0,087;0,1
29.01.2023 08:26:39;0,049;0,064;0,07
29.01.2023 09:26:39;0,106;0,078;0,094
29.01.2023 10:26:39;0,06;0,061;0,067
29.01.2023 11:26:39;0,075;0,084;0,114
29.01.2023 12:26:40;0,062;0,059;0,051
29.01.2023 13:26:38;0,05;0,047;0,059
29.01.2023 14:26:42;0,043;0,047;0,063
29.01.2023 15:26:40;0,109;0,088;0,09
29.01.2023 16:26:44;0,101;0,078;0,083
29.01.2023 17:26:45;0,119;0,085;0,094
29.01.2023 18:26:42;0,042;0,046;0,066
29.01.2023 19:26:43;0,066;0,056;0,049
29.01.2023 20:26:40;0,079;0,087;0,107
29.01.2023 21:26:44;0,068;0,052;0,054
29.01.2023 22:26:41;0,103;0,081;0,092
29.01.2023 23:26:42;0,057;0,051;0,047
30.01.2023 00:26:40;0,062;0,049;0,048
30.01.2023 01:26:40;0,056;0,046;0,052
30.01.2023 02:26:39;0,045;0,051;0,066
30.01.2023 03:26:43;0,045;0,057;0,051
30.01.2023 04:26:39;0,039;0,043;0,072
30.01.2023 05:26:41;0,049;0,058;0,066
30.01.2023 06:26:42;0,048;0,049;0,056
30.01.2023 07:26:43;0,04;0,046;0,065
30.01.2023 08:26:40;0,044;0,048;0,055
30.01.2023 09:26:42;0,053;0,05;0,055
30.01.2023 10:26:41;0,058;0,051;0,07
30.01.2023 11:26:41;0,075;0,078;0,105
30.01.2023 12:26:39;0,05;0,048;0,053
30.01.2023 13:26:40;0,047;0,046;0,059
30.01.2023 14:26:43;0,052;0,051;0,061
30.01.2023 15:26:40;0,047;0,051;0,055
30.01.2023 16:26:45;0,062;0,046;0,048
30.01.2023 17:26:43;0,049;0,047;0,054
30.01.2023 18:26:43;0,051;0,04;0,063
30.01.2023 19:26:41;0,052;0,045;0,054
30.01.2023 20:26:43;0,039;0,048;0,063
30.01.2023 21:26:43;0,047;0,036;0,064
30.01.2023 22:26:40;0,055;0,05;0,052
30.01.2023 23:26:40;0,1;0,081;0,09
31.01.2023 00:26:39;0,075;0,084;0,099
31.01.2023 01:26:40;0,04;0,049;0,048
31.01.2023 02:26:41;0,099;0,079;0,088
31.01.2023 03:26:41;0,072;0,084;0,099
31.01.2023 04:26:39;0,109;0,078;0,104
31.01.2023 05:26:39;0,103;0,094;0,094
31.01.2023 06:26:43;0,053;0,042;0,053
31.01.2023 07:26:42;0,059;0,048;0,054
31.01.2023 08:26:42;0,04;0,055;0,079
31.01.2023 09:26:44;0,084;0,088;0,088
31.01.2023 10:26:43;0,052;0,05;0,057
31.01.2023 11:26:40;0,045;0,047;0,059
31.01.2023 12:26:42;0,1;0,077;0,093
31.01.2023 13:26:40;0,054;0,051;0,054
31.01.2023 14:26:40;0,102;0,089;0,091
31.01.2023 15:26:40;0,051;0,052;0,049
31.01.2023 16:26:42;0,098;0,084;0,099
31.01.2023 17:26:44;0,056;0,047;0,051
31.01.2023 18:26:40;0,058;0,046;0,056
31.01.2023 19:26:40;0,069;0,041;0,062
31.01.2023 20:26:42;0,057;0,047;0,054
31.01.2023 21:26:40;0,056;0,055;0,064
31.01.2023 22:26:43;0,052;0,045;0,062
31.01.2023 23:26:39;0,053;0,046;0,053
01.02.2023 00:26:43;0,058;0,047;0,052
01.02.2023 01:26:39;0,049;0,045;0,065
01.02.2023 02:26:42;0,08;0,096;0,086
01.02.2023 03:26:41;0,106;0,087;0,095
01.02.2023 04:26:39;0,057;0,045;0,061
01.02.2023 05:26:43;0,053;0,048;0,056
01.02.2023 06:26:42;0,086;0,09;0,093
01.02.2023 07:26:42;0,059;0,052;0,061
01.02.2023 08:26:42;0,048;0,045;0,067
01.02.2023 09:26:42;0,057;0,048;0,054
01.02.2023 10:26:39;0,097;0,075;0,1
01.02.2023 11:26:42;0,057;0,044;0,053
01.02.2023 12:26:40;0,045;0,053;0,066
01.02.2023 13:26:40;0,114;0,088;0,087
01.02.2023 14:26:40;0,072;0,057;0,059
01.02.2023 15:26:40;0,051;0,045;0,058
01.02.2023 16:26:42;0,109;0,097;0,096
01.02.2023 17:26:42;0,049;0,052;0,066
01.02.2023 18:26:41;0,046;0,052;0,055
01.02.2023 19:26:41;0,054;0,051;0,059
01.02.2023 20:26:39;0,059;0,058;0,054
01.02.2023 21:26:42;0,088;0,092;0,105
01.02.2023 22:26:37;0,059;0,065;0,091
01.02.2023 23:26:39;0,048;0,048;0,054
02.02.2023 00:26:39;0,078;0,095;0,092
02.02.2023 01:26:40;0,055;0,049;0,058
02.02.2023 02:26:39;0,055;0,05;0,058
02.02.2023 03:26:39;0,048;0,055;0,06
02.02.2023 04:26:38;0,089;0,075;0,097
02.02.2023 05:26:42;0,052;0,055;0,048
02.02.2023 06:26:42;0,052;0,048;0,058
02.02.2023 07:26:41;0,039;0,053;0,063
02.02.2023 08:26:40;0,046;0,049;0,063
02.02.2023 09:26:43;0,062;0,052;0,06
02.02.2023 10:26:40;0,051;0,051;0,062
02.02.2023 11:26:38;0,052;0,046;0,06
02.02.2023 12:26:42;0,058;0,043;0,05
02.02.2023 13:26:42;0,117;0,077;0,099
02.02.2023 14:26:39;0,056;0,047;0,058
02.02.2023 15:26:39;0,092;0,091;0,111
02.02.2023 16:26:39;0,051;0,055;0,064
02.02.2023 17:26:41;0,052;0,041;0,054
02.02.2023 18:26:42;0,065;0,071;0,103
02.02.2023 19:26:42;0,079;0,09;0,09
02.02.2023 20:26:40;0,055;0,052;0,052
02.02.2023 21:26:42;0,05;0,061;0,06
02.02.2023 22:26:39;0,101;0,078;0,1
02.02.2023 23:26:38;0,048;0,051;0,056
03.02.2023 00:26:41;0,05;0,037;0,055
03.02.2023 01:26:40;0,062;0,043;0,061
03.02.2023 02:26:37;0,054;0,054;0,052
03.02.2023 03:26:39;0,047;0,058;0,057
03.02.2023 04:26:38;0,07;0,081;0,102
03.02.2023 05:26:40;0,051;0,055;0,051
03.02.2023 06:26:39;0,078;0,087;0,108
03.02.2023 07:26:39;0,047;0,052;0,06
03.02.2023 08:26:39;0,048;0,05;0,063
03.02.2023 09:26:39;0,054;0,05;0,053
03.02.2023 10:26:39;0,045;0,05;0,047
03.02.2023 11:26:42;0,057;0,056;0,055
03.02.2023 12:26:39;0,114;0,074;0,105
03.02.2023 13:26:41;0,046;0,054;0,059
03.02.2023 14:26:43;0,053;0,047;0,059
03.02.2023 15:26:39;0,059;0,057;0,039
03.02.2023 16:26:42;0,053;0,052;0,052
03.02.2023 17:26:41;0,052;0,047;0,054
03.02.2023 18:26:42;0,047;0,064;0,088
03.02.2023 19:26:41;0,044;0,05;0,067
03.02.2023 20:26:39;0,063;0,054;0,051
03.02.2023 21:26:39;0,099;0,096;0,088
03.02.2023 22:26:38;0,055;0,046;0,064
03.02.2023 23:26:41;0,052;0,05;0,06
04.02.2023 00:26:39;0,058;0,047;0,062
04.02.2023 01:26:41;0,05;0,047;0,059
04.02.2023 02:26:40;0,06;0,052;0,062
04.02.2023 03:26:41;0,047;0,043;0,055
04.02.2023 04:26:40;0,055;0,049;0,062
04.02.2023 05:26:39;0,105;0,092;0,092
04.02.2023 06:26:39;0,041;0,045;0,057
04.02.2023 07:26:39;0,05;0,047;0,049
04.02.2023 08:26:38;0,054;0,048;0,052
04.02.2023 09:26:46;0,05;0,052;0,068
04.02.2023 10:26:38;0,113;0,077;0,1
04.02.2023 11:26:38;0,103;0,081;0,096
04.02.2023 12:26:42;0,043;0,048;0,052
04.02.2023 13:26:42;0,049;0,056;0,075
04.02.2023 14:26:42;0,057;0,073;0,094
04.02.2023 15:26:42;0,05;0,05;0,056
04.02.2023 16:26:40;0,051;0,053;0,055
04.02.2023 17:26:40;0,074;0,057;0,042
04.02.2023 18:26:40;0,105;0,074;0,091
04.02.2023 19:26:41;0,05;0,054;0,078
04.02.2023 20:26:42;0,07;0,048;0,051
04.02.2023 21:26:41;0,051;0,055;0,064
04.02.2023 22:26:38;0,056;0,05;0,059
04.02.2023 23:26:39;0,103;0,09;0,091
05.02.2023 00:26:39;0,094;0,089;0,105
05.02.2023 01:26:41;0,051;0,049;0,047
05.02.2023 02:26:42;0,046;0,042;0,057
05.02.2023 03:26:37;0,054;0,059;0,048
05.02.2023 04:26:38;0,054;0,047;0,074
05.02.2023 05:26:40;0,098;0,081;0,104
05.02.2023 06:26:42;0,07;0,053;0,049
05.02.2023 07:26:39;0,059;0,053;0,052
05.02.2023 08:26:40;0,052;0,046;0,047
05.02.2023 09:26:41;0,058;0,058;0,07
05.02.2023 10:26:40;0,082;0,091;0,101
05.02.2023 11:26:39;0,067;0,054;0,046
05.02.2023 12:26:42;0,045;0,041;0,06
05.02.2023 13:26:42;0,049;0,048;0,057
05.02.2023 14:26:40;0,099;0,094;0,092
05.02.2023 15:26:41;0,113;0,097;0,093
05.02.2023 16:26:41;0,046;0,055;0,067
05.02.2023 17:26:38;0,051;0,051;0,055
05.02.2023 18:26:39;0,055;0,054;0,051
05.02.2023 19:26:41;0,048;0,044;0,06
05.02.2023 20:26:39;0,072;0,08;0,093
05.02.2023 21:26:43;0,127;0,079;0,089
05.02.2023 22:26:40;0,062;0,058;0,049
05.02.2023 23:26:41;0,061;0,054;0,057
06.02.2023 00:26:38;0,065;0,055;0,058
06.02.2023 01:26:41;0,049;0,054;0,058
06.02.2023 02:26:41;0,05;0,046;0,057
06.02.2023 03:26:39;0,093;0,086;0,09
06.02.2023 04:26:42;0,07;0,054;0,054
06.02.2023 05:26:39;0,058;0,056;0,056
06.02.2023 06:26:38;0,052;0,047;0,055
06.02.2023 07:26:38;0,096;0,084;0,089
06.02.2023 08:26:39;0,05;0,046;0,064
06.02.2023 09:26:42;0,058;0,053;0,047
06.02.2023 10:26:40;0,057;0,058;0,06
06.02.2023 11:26:42;0,056;0,054;0,051
06.02.2023 12:26:39;0,048;0,042;0,059
06.02.2023 13:26:40;0,048;0,045;0,053
06.02.2023 14:26:40;0,108;0,071;0,088
06.02.2023 15:26:39;0,1;0,074;0,091
06.02.2023 16:26:39;0,045;0,055;0,055
06.02.2023 17:26:41;0,054;0,073;0,097
06.02.2023 18:26:40;0,118;0,081;0,092
06.02.2023 19:26:40;0,1;0,094;0,1
06.02.2023 20:26:40;0,056;0,056;0,057
06.02.2023 21:26:42;0,047;0,059;0,088
06.02.2023 22:26:40;0,04;0,046;0,069
06.02.2023 23:26:40;0,096;0,071;0,103
07.02.2023 00:26:39;0,049;0,057;0,068
07.02.2023 01:26:37;0,086;0,071;0,1
07.02.2023 02:26:42;0,063;0,047;0,069
07.02.2023 03:26:39;0,044;0,053;0,06
07.02.2023 04:26:42;0,042;0,048;0,048
07.02.2023 05:26:39;0,044;0,049;0,061
07.02.2023 06:26:39;0,075;0,084;0,105
07.02.2023 07:26:42;0,043;0,053;0,064
07.02.2023 08:26:40;0,043;0,041;0,055
07.02.2023 09:26:40;0,051;0,046;0,053
07.02.2023 10:26:43;0,056;0,042;0,059
07.02.2023 11:26:41;0,04;0,06;0,057
07.02.2023 12:26:42;0,081;0,084;0,09
07.02.2023 13:26:41;0,083;0,083;0,102
07.02.2023 14:26:42;0,051;0,045;0,047
07.02.2023 15:26:41;0,045;0,059;0,05
07.02.2023 16:26:39;0,059;0,052;0,056
07.02.2023 17:26:41;0,058;0,052;0,047
07.02.2023 18:26:41;0,103;0,08;0,088
07.02.2023 19:26:44;0,116;0,082;0,108
07.02.2023 22:27:02;0,082;0,081;0,095
07.02.2023 23:26:43;0,047;0,054;0,054
08.02.2023 00:26:43;0,049;0,044;0,055
08.02.2023 01:26:41;0,061;0,054;0,06
08.02.2023 02:26:39;0,057;0,041;0,059
08.02.2023 03:26:40;0,124;0,082;0,117
08.02.2023 04:26:40;0,104;0,09;0,085
08.02.2023 05:26:41;0,113;0,083;0,088
08.02.2023 06:26:39;0,063;0,051;0,055
08.02.2023 07:26:40;0,087;0,094;0,09
08.02.2023 08:26:41;0,141;0,399;0,396
08.02.2023 09:26:43;0,222;0,342;0,4
08.02.2023 10:26:43;0,341;0,342;0,393
08.02.2023 11:26:40;0,284;0,366;0,395
08.02.2023 12:26:40;0,244;0,351;0,366
08.02.2023 13:26:44;0,374;0,367;0,392
08.02.2023 14:26:41;0,31;0,359;0,356
08.02.2023 15:26:42;0,365;0,388;0,384
08.02.2023 16:26:41;0,322;0,384;0,42
08.02.2023 17:26:42;0,364;0,396;0,401
