t,aX,aY,aZ
2011.963,0.573,0.315,-0.067
2014.465,0.847,-0.236,0.282
2016.968,1.550,0.178,-0.343
2019.47,1.545,-0.406,0.011
2021.973,1.334,-0.528,0.066
2024.475,1.282,1.038,0.222
2026.978,0.868,-0.066,0.046
2029.48,0.730,-0.072,0.215
2031.982,1.043,0.331,0.202
2034.485,1.030,-0.477,-0.328
2036.987,1.069,-0.544,0.027
2039.49,1.163,-0.173,0.230
2041.992,0.964,-0.062,0.163
2044.495,0.715,0.279,0.188
2046.997,0.715,0.279,0.188
2049.5,1.035,1.144,0.398
2052.002,0.612,-0.312,0.201
2054.504,0.737,0.234,0.121
2057.007,1.287,-0.087,-0.312
2059.509,1.211,-0.963,-0.195
2062.012,1.327,-0.655,0.112
2064.514,1.824,0.262,-0.379
2067.017,0.694,-0.044,0.517
2069.519,0.500,0.771,0.293
2072.021,0.597,0.273,-0.095
2074.524,0.881,-0.243,0.249
2077.026,1.597,0.170,-0.322
2079.529,1.590,-0.343,0.022
2082.031,1.296,-0.539,0.090
2084.534,1.219,0.972,0.297
2087.036,1.219,0.972,0.297
2089.539,0.878,0.059,0.021
2092.041,0.712,-0.146,0.297
2094.543,1.089,0.327,0.188
2097.046,1.047,-0.570,-0.376
2099.548,1.043,-0.641,0.076
2102.051,1.154,-0.149,0.195
2104.553,1.032,-0.087,0.108
2107.056,0.766,0.184,0.195
2109.558,0.990,1.249,0.461
2112.061,0.565,-0.205,0.191
2114.563,0.624,0.133,0.074
2117.065,1.415,0.065,-0.304
2119.568,1.340,-0.828,-0.189
2122.07,1.482,-0.837,0.038
2124.573,1.886,0.409,-0.426
2127.075,0.632,-0.079,0.506
2129.578,0.632,-0.079,0.506
2132.08,0.462,0.656,0.237
2134.583,0.800,0.319,-0.078
2137.085,0.991,-0.348,0.230
2139.587,1.434,0.160,-0.290
2142.09,1.547,-0.174,0.144
2144.592,1.242,-0.473,0.040
2147.095,1.117,0.925,0.332
2149.597,0.972,0.154,0.023
2152.1,0.738,-0.185,0.087
2154.602,0.991,0.336,0.319
2157.104,1.030,-0.555,-0.393
2159.607,1.034,-0.710,0.092
2162.109,1.124,-0.181,0.211
2164.612,1.062,-0.039,0.101
2167.114,0.751,0.155,0.139
2169.617,0.913,1.309,0.438
2172.119,0.913,1.309,0.438
2174.622,0.482,-0.195,0.077
2177.124,0.660,-0.016,0.108
2179.626,1.524,0.180,-0.291
2182.129,1.402,-0.608,-0.185
2184.631,1.523,-0.913,0.062
2187.134,1.806,0.488,-0.445
2189.636,0.688,-0.133,0.434
2192.139,0.508,0.514,0.225
2194.641,0.894,0.350,-0.010
2197.144,1.003,-0.438,0.094
2199.646,1.311,-0.008,-0.140
2202.148,1.496,-0.153,0.159
2204.651,1.094,-0.228,0.069
2207.153,0.887,0.703,0.417
2209.656,1.050,0.592,0.076
2212.158,1.050,0.592,0.076
2214.661,0.764,-0.473,0.147
2217.163,0.943,0.323,0.327
2219.666,1.090,-0.327,-0.360
2222.168,1.007,-0.891,-0.079
2224.67,1.112,-0.396,0.165
2227.173,1.452,-0.087,-0.024
2229.675,0.797,0.062,0.382
2232.178,0.779,1.248,0.386
2234.68,0.431,-0.005,0.059
2237.183,0.690,-0.141,0.139
2239.685,1.644,0.295,-0.340
2242.188,1.501,-0.504,-0.135
2244.69,1.499,-0.930,0.062
2247.192,1.639,0.715,-0.267
2249.695,0.715,-0.056,0.332
2252.197,0.547,0.218,0.184
2254.7,0.913,0.298,-0.057
2257.202,0.913,0.298,-0.057
2259.705,0.987,-0.391,0.065
2262.207,1.257,0.043,-0.113
2264.709,1.476,-0.192,0.159
2267.212,1.100,-0.298,0.090
2269.714,0.898,0.742,0.387
2272.217,1.046,0.660,0.110
2274.719,0.784,-0.437,0.155
2277.222,0.945,0.269,0.324
2279.724,1.061,-0.312,-0.376
2282.227,1.007,-0.883,-0.069
2284.729,1.078,-0.388,0.164
2287.231,1.409,-0.072,0.009
2289.734,0.824,0.077,0.420
2292.236,0.773,1.190,0.387
2294.739,0.382,-0.025,0.050
2297.241,0.688,-0.075,0.148
2299.744,0.688,-0.075,0.148
2302.246,1.632,0.375,-0.275
2304.749,1.521,-0.540,-0.143
2307.251,1.561,-0.950,0.032
2309.753,1.665,0.688,-0.202
2312.256,0.714,-0.069,0.365
2314.758,0.547,0.242,0.077
2317.261,0.976,0.209,0.100
2319.763,1.001,-0.435,-0.035
2322.266,1.149,-0.031,-0.035
2324.768,1.367,-0.141,0.222
2327.271,1.059,-0.213,0.086
2329.773,0.845,0.671,0.375
2332.275,1.056,0.798,0.210
2334.778,0.704,-0.536,0.230
2337.28,0.840,0.284,0.331
2339.783,1.131,-0.195,-0.361
2342.285,1.131,-0.195,-0.361
2344.788,1.090,-1.016,-0.093
2347.29,1.156,-0.562,0.140
2349.792,1.529,-0.025,-0.105
2352.295,0.809,0.132,0.546
2354.797,0.719,1.141,0.284
2357.3,0.421,0.048,0.050
2359.802,0.688,-0.141,0.257
2362.305,1.584,0.367,-0.299
2364.807,1.527,-0.471,-0.044
2367.31,1.538,-0.910,0.065
2369.812,1.621,0.827,-0.116
2372.314,0.737,-0.143,0.297
2374.817,0.618,0.165,0.207
2377.319,1.022,0.298,-0.040
2379.822,1.081,-0.345,-0.082
2382.324,1.159,-0.257,-0.005
2384.827,1.159,-0.257,-0.005
2387.329,1.290,-0.191,0.193
2389.832,0.969,-0.155,0.144
2392.334,0.784,0.593,0.327
2394.836,1.055,0.987,0.272
2397.339,0.737,-0.507,0.110
2399.841,0.852,0.290,0.207
2402.344,1.146,-0.080,-0.288
2404.846,1.112,-0.977,-0.173
2407.349,1.188,-0.650,0.152
2409.851,1.644,0.055,-0.180
2412.354,0.781,0.095,0.504
2414.856,0.628,0.992,0.297
2417.358,0.460,0.132,-0.048
2419.861,0.777,-0.106,0.249
2422.363,1.594,0.319,-0.299
2424.866,1.556,-0.477,-0.066
2427.368,1.556,-0.477,-0.066
2429.871,1.507,-0.838,0.037
2432.373,1.515,0.938,0.007
2434.875,0.772,-0.082,0.193
2437.378,0.690,0.062,0.065
2439.88,1.037,0.253,0.146
2442.383,1.011,-0.378,-0.153
2444.885,1.084,-0.275,0.043
2447.388,1.261,-0.246,0.226
2449.89,0.977,-0.125,0.128
2452.393,0.759,0.477,0.301
2454.895,1.027,1.042,0.371
2457.397,0.648,-0.450,0.242
2459.9,0.824,0.353,0.176
2462.402,1.227,-0.078,-0.324
2464.905,1.148,-1.031,-0.189
2467.407,1.226,-0.680,0.147
2469.91,1.226,-0.680,0.147
2472.412,1.730,0.172,-0.320
2474.915,0.735,0.048,0.590
2477.417,0.555,0.788,0.218
2479.919,0.521,0.225,-0.093
2482.422,0.827,-0.077,0.331
2484.924,1.632,0.305,-0.355
2487.427,1.601,-0.462,-0.024
2489.929,1.443,-0.720,0.032
2492.432,1.378,0.998,0.168
2494.934,0.779,-0.028,0.117
2497.437,0.684,-0.074,0.194
2499.939,1.086,0.320,0.171
2502.441,1.019,-0.447,-0.306
2504.944,1.055,-0.439,0.085
2507.446,1.211,-0.156,0.199
2509.949,0.976,0.004,0.199
2512.451,0.976,0.004,0.199
2514.954,0.756,0.352,0.312
2517.456,1.024,1.132,0.315
2519.958,0.639,-0.372,0.128
2522.461,0.720,0.304,0.163
2524.963,1.237,-0.004,-0.310
2527.466,1.225,-1.039,-0.231
2529.968,1.329,-0.777,0.100
2532.471,1.788,0.242,-0.345
2534.973,0.710,0.019,0.529
2537.476,0.543,0.815,0.281
2539.978,0.550,0.281,-0.133
2542.48,0.876,-0.172,0.288
2544.983,1.543,0.242,-0.363
2547.485,1.571,-0.391,-0.022
2549.988,1.394,-0.601,0.054
2552.49,1.315,0.965,0.180
2554.993,0.840,-0.062,0.059
2557.495,0.840,-0.062,0.059
2559.998,0.711,-0.099,0.171
2559.998,0.458,-2.000,0.514
2562.5,1.999,0.594,0.407
2565.003,0.701,-1.062,0.395
2567.505,0.912,0.023,0.468
2570.0080000000003,1.584,-1.223,-0.007
2572.51,1.999,0.133,-0.148
2575.0130000000004,1.109,0.702,-0.044
2577.5150000000003,0.835,-0.191,0.227
2580.0180000000005,1.109,0.355,0.090
2582.5200000000004,1.065,-0.414,0.154
2585.0220000000004,1.436,0.095,-0.268
2587.5250000000005,1.543,-0.203,0.077
2590.0270000000005,1.269,-0.569,0.038
2592.5300000000007,1.273,0.925,0.269
2595.0320000000006,1.273,0.925,0.269
2597.5350000000008,0.819,-0.031,0.077
2600.0370000000007,0.699,0.007,0.256
2602.540000000001,1.055,0.300,0.144
2605.042000000001,1.006,-0.516,-0.252
2607.544000000001,1.112,-0.356,0.112
2610.047000000001,1.248,-0.138,0.171
2612.549000000001,0.934,-0.022,0.223
2615.052000000001,0.734,0.351,0.258
2617.554000000001,1.019,1.210,0.324
2620.057000000001,0.626,-0.390,0.112
2622.559000000001,0.742,0.168,0.107
2625.061000000001,1.246,-0.060,-0.314
2627.564000000001,1.175,-0.931,-0.228
2630.066000000001,1.343,-0.716,0.094
2632.5690000000013,1.818,0.095,-0.369
2635.0710000000013,0.771,-0.016,0.601
2637.5740000000014,0.551,0.897,0.288
2640.0760000000014,0.551,0.897,0.288
2642.5790000000015,0.465,0.313,-0.079
2645.0810000000015,0.867,-0.273,0.241
2647.5830000000014,1.615,0.265,-0.324
2650.0860000000016,1.538,-0.360,0.012
2652.5880000000016,1.404,-0.724,-0.031
2655.0910000000017,1.390,0.926,0.188
2657.5930000000017,0.824,0.030,0.123
2660.096000000002,0.707,-0.020,0.128
2662.598000000002,1.092,0.199,0.171
2665.101000000002,1.027,-0.411,-0.235
2667.603000000002,1.092,-0.385,0.095
2670.105000000002,1.203,-0.143,0.183
2672.608000000002,0.915,-0.075,0.234
2675.110000000002,0.730,0.312,0.264
2677.613000000002,1.014,1.253,0.434
2680.115000000002,0.584,-0.312,0.101
2682.618000000002,0.584,-0.312,0.101
2685.120000000002,0.714,0.134,0.095
2687.6230000000023,1.267,-0.044,-0.278
2690.1250000000023,1.211,-0.885,-0.216
2692.627000000002,1.360,-0.781,0.149
2695.1300000000024,1.816,0.190,-0.435
2697.6320000000023,0.766,0.107,0.562
2700.1350000000025,0.569,0.715,0.235
2702.6370000000024,0.545,0.277,-0.059
2705.1400000000026,0.875,-0.263,0.209
2707.6420000000026,1.515,0.266,-0.356
2710.1440000000025,1.492,-0.298,0.081
2712.6470000000027,1.265,-0.572,-0.004
2715.1490000000026,1.188,0.934,0.440
2717.6520000000028,0.892,0.206,-0.008
2720.1540000000027,0.770,-0.174,0.165
2722.657000000003,1.103,0.219,0.237
2725.159000000003,1.103,0.219,0.237
2727.662000000003,1.037,-0.391,-0.419
2730.164000000003,1.061,-0.692,0.101
2732.666000000003,1.117,-0.207,0.187
2735.169000000003,1.043,-0.059,0.202
2737.671000000003,0.757,0.257,0.094
2740.174000000003,0.930,1.309,0.534
2742.676000000003,0.484,-0.223,0.095
2745.1790000000033,0.668,0.110,0.073
2747.681000000003,1.413,0.164,-0.317
2750.1840000000034,1.293,-0.841,-0.219
2752.6860000000033,1.490,-1.020,0.074
2755.1880000000033,1.905,0.318,-0.478
2757.6910000000034,0.717,0.030,0.566
2760.1930000000034,0.487,0.654,0.227
2762.6960000000036,0.655,0.264,-0.040
2765.1980000000035,0.943,-0.257,0.227
2767.7010000000037,0.943,-0.257,0.227
2770.2030000000036,1.469,0.234,-0.268
2772.7060000000038,1.468,-0.235,0.076
2775.2080000000037,1.218,-0.518,-0.013
2777.7100000000037,1.179,0.960,0.492
2780.213000000004,0.898,0.219,0.045
2782.715000000004,0.777,-0.306,0.211
2785.218000000004,1.086,0.249,0.251
2787.720000000004,1.019,-0.348,-0.363
2790.223000000004,1.023,-0.733,0.023
2792.725000000004,1.140,-0.298,0.178
2795.227000000004,1.032,-0.048,0.184
2797.730000000004,0.737,0.281,0.112
2800.232000000004,0.960,1.262,0.503
2802.735000000004,0.507,-0.223,0.050
2805.237000000004,0.645,0.074,0.107
2807.7400000000043,1.378,0.160,-0.274
2810.2420000000043,1.378,0.160,-0.274
2812.7450000000044,1.335,-0.727,-0.231
2815.2470000000044,1.493,-0.981,0.071
2817.7490000000043,1.868,0.448,-0.446
2820.2520000000045,0.699,-0.002,0.562
2822.7540000000045,0.503,0.543,0.269
2825.2570000000046,0.840,0.335,-0.039
2827.7590000000046,0.991,-0.227,0.207
2830.2620000000047,1.402,0.074,-0.260
2832.7640000000047,1.467,-0.329,0.148
2835.267000000005,1.136,-0.395,0.034
2837.769000000005,1.014,0.925,0.519
2840.2710000000047,0.988,0.449,0.063
2842.774000000005,0.779,-0.460,0.209
2845.276000000005,0.993,0.355,0.303
2847.779000000005,1.045,-0.345,-0.377
2850.281000000005,1.045,-0.345,-0.377
2852.784000000005,1.039,-0.830,-0.036
2855.286000000005,1.100,-0.391,0.148
2857.789000000005,1.218,-0.038,0.107
2860.291000000005,0.788,0.160,0.235
2862.793000000005,0.896,1.257,0.386
2865.2960000000053,0.390,-0.060,0.038
2867.7980000000052,0.678,0.043,0.155
2870.3010000000054,1.545,0.206,-0.320
2872.8030000000053,1.390,-0.695,-0.133
2875.3060000000055,1.527,-1.017,0.029
2877.8080000000054,1.797,0.649,-0.335
2880.3100000000054,0.670,-0.094,0.524
2882.8130000000056,0.553,0.316,0.215
2885.3150000000055,0.959,0.321,-0.022
2887.8180000000057,0.998,-0.247,0.070
2890.3200000000056,1.305,-0.016,-0.149
2892.823000000006,1.305,-0.016,-0.149
2895.3250000000057,1.438,-0.243,0.172
2897.828000000006,1.086,-0.241,0.046
2900.330000000006,0.906,0.843,0.515
2902.832000000006,1.016,0.523,0.009
2905.335000000006,0.784,-0.438,0.162
2907.837000000006,0.972,0.402,0.288
2910.340000000006,1.055,-0.325,-0.380
2912.842000000006,1.032,-0.979,-0.075
2915.345000000006,1.124,-0.435,0.199
2917.847000000006,1.304,0.031,0.105
2920.3500000000063,0.812,0.112,0.367
2922.8520000000062,0.816,1.154,0.318
2925.354000000006,0.391,0.063,0.062
2927.8570000000063,0.678,0.015,0.121
2930.3590000000063,1.601,0.242,-0.309
2932.8620000000064,1.469,-0.632,-0.114
2935.3640000000064,1.538,-0.992,0.076
2937.8670000000066,1.538,-0.992,0.076
2940.3690000000065,1.706,0.757,-0.226
2942.8720000000067,0.727,-0.071,0.353
2945.3740000000066,0.590,0.215,0.210
2947.8760000000066,1.006,0.386,0.046
2950.3790000000067,1.011,-0.391,-0.039
2952.8810000000067,1.181,-0.218,-0.002
2955.384000000007,1.347,-0.203,0.168
2957.886000000007,0.937,-0.047,0.202
2960.389000000007,0.793,0.592,0.406
2962.891000000007,1.038,0.756,0.156
2965.394000000007,0.762,-0.408,0.100
2967.896000000007,0.847,0.347,0.313
2970.398000000007,1.140,-0.166,-0.345
2972.901000000007,1.167,-1.070,-0.218
2975.403000000007,1.246,-0.626,0.168
2977.906000000007,1.246,-0.626,0.168
2980.408000000007,1.602,0.074,-0.177
2982.9110000000073,0.820,0.124,0.506
2985.4130000000073,0.648,0.992,0.312
2987.9150000000072,0.362,0.280,0.053
2990.4180000000074,0.733,-0.192,0.147
2992.9200000000073,1.568,0.190,-0.314
2995.4230000000075,1.482,-0.473,-0.016
2997.9250000000075,1.509,-0.774,0.031
3000.4280000000076,1.534,0.890,0.030
3002.9300000000076,0.732,-0.133,0.215
3005.4330000000077,0.660,0.038,0.206
3007.9350000000077,1.084,0.342,0.163
3010.4370000000076,1.085,-0.354,-0.257
3012.940000000008,1.136,-0.454,0.071
3015.4420000000077,1.262,-0.202,0.172
3017.945000000008,1.262,-0.202,0.172
3020.447000000008,0.904,-0.007,0.222
3022.950000000008,0.762,0.472,0.259
3025.452000000008,1.035,1.004,0.358
3027.955000000008,0.644,-0.382,0.137
3030.457000000008,0.806,0.271,0.242
3032.959000000008,1.154,-0.146,-0.281
3035.462000000008,1.188,-0.999,-0.181
3037.964000000008,1.262,-0.619,0.172
3040.4670000000083,1.662,0.062,-0.226
3042.9690000000082,0.767,0.027,0.539
3045.4720000000084,0.672,0.938,0.222
3047.9740000000083,0.398,0.351,-0.009
3050.4770000000085,0.765,-0.162,0.206
3052.9790000000085,1.547,0.159,-0.336
3055.4810000000084,1.512,-0.431,0.007
3057.9840000000086,1.490,-0.731,-0.013
3060.4860000000085,1.482,0.949,0.142
3062.9890000000087,1.482,0.949,0.142
3065.4910000000086,0.746,-0.106,0.137
3067.994000000009,0.663,0.055,0.180
3070.4960000000087,1.097,0.297,0.159
3072.9980000000087,1.073,-0.406,-0.236
3075.501000000009,1.148,-0.438,0.062
3078.003000000009,1.201,-0.141,0.194
3080.506000000009,0.930,0.007,0.218
3083.008000000009,0.753,0.297,0.273
3085.511000000009,1.001,1.109,0.376
3088.013000000009,0.618,-0.243,0.155
3090.516000000009,0.709,0.222,0.074
3093.018000000009,1.246,-0.116,-0.299
3095.520000000009,1.199,-0.994,-0.266
3098.0230000000092,1.319,-0.704,0.107
3100.525000000009,1.762,0.157,-0.360
3103.0280000000093,0.750,0.017,0.537
3105.5300000000093,0.750,0.017,0.537
3108.0330000000095,0.570,0.844,0.235
3110.5350000000094,0.565,0.359,-0.070
3113.0380000000096,0.818,-0.231,0.212
3115.5400000000095,1.527,0.171,-0.337
3118.0420000000095,1.543,-0.348,0.056
3120.5450000000096,1.396,-0.664,0.029
3123.0470000000096,1.332,0.936,0.264
3125.5500000000097,0.834,-0.016,0.076
3128.0520000000097,0.729,-0.008,0.337
3130.55500000001,1.101,0.315,0.172
3133.05700000001,1.086,-0.491,-0.383
3135.56000000001,1.071,-0.533,0.053
3138.06200000001,1.159,-0.156,0.245
3140.56400000001,0.930,-0.044,0.140
3143.06700000001,0.771,0.292,0.211
3145.56900000001,1.019,1.164,0.405
3148.07200000001,1.019,1.164,0.405
3150.57400000001,0.547,-0.312,0.142
3153.0770000000102,0.668,0.211,0.155
3155.57900000001,1.265,-0.067,-0.271
3158.08100000001,1.276,-0.914,-0.220
3160.5840000000103,1.398,-0.774,0.113
3163.0860000000102,1.844,0.148,-0.372
3165.5890000000104,0.765,0.015,0.565
3168.0910000000104,0.597,1.055,0.267
3170.5940000000105,0.438,0.219,-0.071
3173.0960000000105,0.764,-0.233,0.188
3175.5990000000106,1.573,0.242,-0.296
3178.1010000000106,1.517,-0.423,-0.023
3180.6030000000105,1.512,-0.804,0.062
3183.1060000000107,1.547,0.779,-0.049
3185.6080000000106,0.742,-0.082,0.280
3188.111000000011,0.668,0.257,0.176
3190.6130000000107,1.050,0.331,0.112
3193.116000000011,1.023,-0.452,-0.212
3195.618000000011,1.023,-0.452,-0.212
3198.121000000011,1.128,-0.294,0.063
3200.623000000011,1.237,-0.223,0.180
3203.125000000011,0.913,-0.132,0.142
3205.628000000011,0.779,0.391,0.288
3208.130000000011,0.987,1.160,0.398
3210.633000000011,0.582,-0.372,0.188
3213.135000000011,0.754,0.201,0.131
3215.6380000000113,1.273,-0.101,-0.335
3218.1400000000112,1.222,-0.899,-0.205
3220.643000000011,1.306,-0.664,0.050
3223.145000000011,1.811,0.116,-0.306
3225.647000000011,0.751,0.043,0.482
3228.150000000011,0.562,0.899,0.305
3230.652000000011,0.562,0.228,-0.091
3233.155000000011,0.848,-0.254,0.290
3235.657000000011,0.848,-0.254,0.290
3238.160000000011,1.617,0.235,-0.281
3240.662000000011,1.547,-0.383,-0.020
3243.1650000000113,1.384,-0.711,0.086
3245.6670000000113,1.340,0.905,0.140
3248.1690000000112,0.808,0.092,0.112
3250.6720000000114,0.690,0.015,0.233
3253.1740000000113,1.081,0.234,0.179
3255.6770000000115,1.035,-0.502,-0.310
3258.1790000000115,1.037,-0.399,0.062
3260.6820000000116,1.164,-0.202,0.204
3263.1840000000116,0.936,-0.140,0.094
3265.6860000000115,0.795,0.365,0.188
3268.1890000000117,1.065,1.188,0.394
3270.6910000000116,0.600,-0.273,0.137
3273.194000000012,0.729,0.157,0.101
3275.6960000000117,1.331,-0.018,-0.301
3278.199000000012,1.331,-0.018,-0.301
3280.701000000012,1.237,-0.906,-0.173
3283.204000000012,1.370,-0.801,0.084
3285.706000000012,1.859,0.187,-0.260
3288.208000000012,0.720,0.179,0.578
3290.711000000012,0.593,0.878,0.298
3293.213000000012,0.545,0.155,-0.122
3295.716000000012,0.840,-0.203,0.265
3298.218000000012,1.577,0.284,-0.314
3300.7210000000123,1.568,-0.410,-0.025
3303.2230000000122,1.399,-0.758,0.038
3305.7260000000124,1.357,0.928,0.198
3308.2280000000123,0.793,0.085,0.137
3310.7300000000123,0.680,0.016,0.271
3313.2330000000125,1.093,0.230,0.142
3315.7350000000124,1.006,-0.461,-0.321
3318.2380000000126,1.081,-0.423,0.086
3320.7400000000125,1.081,-0.423,0.086
3323.2430000000127,1.195,-0.218,0.201
3325.7450000000126,0.967,-0.093,0.145
3328.248000000013,0.765,0.387,0.172
3330.7500000000127,1.020,1.175,0.366
3333.2520000000127,0.578,-0.343,0.155
3335.755000000013,0.725,0.201,0.090
3338.257000000013,1.309,0.030,-0.291
3340.760000000013,1.227,-0.962,-0.220
3343.262000000013,1.395,-0.876,0.081
3345.765000000013,1.882,0.203,-0.351
3348.267000000013,0.706,0.137,0.632
3350.769000000013,0.569,0.855,0.264
3353.272000000013,0.550,0.190,-0.160
3355.774000000013,0.898,-0.194,0.257
3358.2770000000132,1.561,0.269,-0.306
3360.779000000013,1.516,-0.376,-0.010
3363.2820000000133,1.347,-0.699,0.012
3365.7840000000133,1.347,-0.699,0.012
3368.2870000000134,1.321,1.012,0.327
3370.7890000000134,0.832,0.050,0.112
3373.2910000000134,0.701,-0.134,0.279
3375.7940000000135,1.065,0.269,0.184
3378.2960000000135,1.023,-0.414,-0.356
3380.7990000000136,1.079,-0.516,0.097
3383.3010000000136,1.199,-0.231,0.195
3385.8040000000137,0.956,-0.046,0.181
3388.3060000000137,0.734,0.398,0.199
3390.809000000014,1.019,1.232,0.404
3393.311000000014,0.601,-0.368,0.063
3395.8130000000137,0.714,0.173,0.154
3398.3160000000134,1.277,-0.008,-0.281
3400.8180000000134,1.223,-0.931,-0.226
3403.3210000000136,1.394,-0.833,0.092
3405.8230000000135,1.866,0.272,-0.325
3408.3260000000137,1.866,0.272,-0.325
3410.8280000000136,0.717,0.082,0.699
3413.331000000014,0.554,0.818,0.219
3415.8330000000137,0.612,0.264,-0.135
3418.3350000000137,0.897,-0.195,0.284
3420.838000000014,1.547,0.180,-0.312
3423.340000000014,1.539,-0.422,-0.047
3425.843000000014,1.327,-0.618,0.073
3428.345000000014,1.253,1.073,0.351
3430.848000000014,0.858,0.132,0.034
3433.350000000014,0.748,-0.187,0.180
3435.852000000014,1.104,0.355,0.257
3438.355000000014,1.008,-0.419,-0.348
3440.857000000014,1.022,-0.578,0.098
3443.360000000014,1.129,-0.293,0.172
3445.862000000014,0.999,-0.075,0.202
3448.3650000000143,0.759,0.318,0.234
3450.8670000000143,0.759,0.318,0.234
3453.3700000000144,0.995,1.272,0.355
3455.8720000000144,0.569,-0.312,0.077
3458.3740000000143,0.693,0.202,0.103
3460.8770000000145,1.315,0.030,-0.297
3463.3790000000145,1.258,-0.911,-0.271
3465.8820000000146,1.425,-0.845,0.093
3468.3840000000146,1.871,0.382,-0.367
3470.8870000000147,0.730,-0.010,0.621
3473.3890000000147,0.550,0.697,0.296
3475.892000000015,0.654,0.272,-0.137
3478.394000000015,0.850,-0.216,0.273
3480.8960000000147,1.495,0.199,-0.302
3483.399000000015,1.539,-0.377,-0.004
3485.901000000015,1.308,-0.570,0.023
3488.404000000015,1.246,1.048,0.332
3490.906000000015,0.857,0.124,0.039
3493.409000000015,0.764,-0.205,0.112
3495.911000000015,0.764,-0.205,0.112
3498.414000000015,1.107,0.375,0.211
3500.916000000015,1.034,-0.486,-0.406
3503.418000000015,0.999,-0.595,0.090
3505.9210000000153,1.141,-0.247,0.156
3508.4230000000152,1.032,0.040,0.194
3510.9260000000154,0.765,0.265,0.226
3513.4280000000153,1.001,1.240,0.347
3515.9310000000155,0.532,-0.289,0.071
3518.4330000000155,0.680,0.223,0.131
3520.9360000000156,1.321,0.037,-0.354
3523.4380000000156,1.279,-0.993,-0.243
3525.9400000000155,1.470,-0.824,0.077
3528.4430000000157,1.905,0.305,-0.426
3530.9450000000156,0.730,0.039,0.688
3533.448000000016,0.507,0.709,0.240
3535.9500000000157,0.602,0.350,-0.110
3538.453000000016,0.602,0.350,-0.110
3540.955000000016,0.905,-0.274,0.219
3543.457000000016,1.492,0.173,-0.274
3545.960000000016,1.524,-0.346,0.062
3548.462000000016,1.261,-0.483,0.047
3550.9650000000156,1.187,0.983,0.475
3553.4670000000156,0.909,0.151,-0.016
3555.9700000000157,0.823,-0.258,0.105
3558.4720000000157,1.085,0.382,0.280
3560.975000000016,1.020,-0.424,-0.399
3563.477000000016,1.016,-0.747,0.086
3565.9790000000157,1.124,-0.243,0.188
3568.482000000016,1.032,0.001,0.217
3570.984000000016,0.743,0.272,0.132
3573.487000000016,0.943,1.246,0.507
3575.989000000016,0.476,-0.259,0.124
3578.492000000016,0.663,0.136,0.105
3580.994000000016,0.663,0.136,0.105
3583.497000000016,1.367,0.037,-0.297
3585.999000000016,1.290,-0.898,-0.200
3588.501000000016,1.434,-0.806,0.118
3591.0040000000163,1.929,0.406,-0.399
3593.5060000000162,0.746,-0.059,0.499
3596.0090000000164,0.485,0.654,0.273
3598.5110000000163,0.642,0.334,-0.048
3601.0140000000165,0.928,-0.257,0.238
3603.5160000000164,1.530,0.070,-0.294
3606.0190000000166,1.543,-0.330,0.086
3608.5210000000166,1.212,-0.477,0.069
3611.0230000000165,1.103,0.996,0.414
3613.526000000016,0.913,0.147,0.071
3616.028000000016,0.795,-0.233,0.232
3618.5310000000163,1.063,0.320,0.292
3621.0330000000167,0.984,-0.438,-0.419
3623.5360000000164,0.984,-0.438,-0.419
3626.0380000000164,1.027,-0.720,0.063
3628.5400000000163,1.118,-0.191,0.202
3631.0430000000165,1.074,0.007,0.141
3633.5450000000164,0.782,0.132,0.112
3636.048000000016,0.965,1.188,0.438
3638.550000000016,0.470,-0.185,0.124
3641.0530000000163,0.694,0.124,0.084
3643.555000000016,1.394,-0.008,-0.319
3646.0580000000164,1.311,-0.832,-0.160
3648.5600000000163,1.438,-0.766,0.090
3651.0620000000163,1.863,0.390,-0.361
3653.565000000016,0.687,-0.025,0.577
3656.067000000016,0.537,0.628,0.249
3658.570000000016,0.758,0.284,-0.087
3661.0720000000165,0.938,-0.274,0.234
3663.575000000016,1.503,0.077,-0.289
3666.077000000016,1.503,0.077,-0.289
3668.5800000000163,1.527,-0.243,0.090
3671.0820000000163,1.191,-0.470,0.059
3673.584000000016,1.062,0.909,0.413
3676.087000000016,0.920,0.242,0.068
3678.589000000016,0.784,-0.196,0.190
3681.092000000016,1.055,0.350,0.304
3683.594000000016,0.992,-0.527,-0.430
3686.097000000016,1.007,-0.734,0.081
3688.5990000000165,1.121,-0.177,0.172
3691.1020000000162,1.077,-0.008,0.163
3693.604000000016,0.779,0.133,0.155
3696.106000000016,0.960,1.241,0.405
3698.6090000000163,0.476,-0.146,0.156
3701.1110000000162,0.659,0.079,0.077
3703.614000000016,1.417,0.053,-0.321
